CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Price,Brand_Acer,Brand_Apple,Brand_Asus,Brand_Dell,Brand_HP,Brand_LG,Brand_Lenovo,Brand_MSI,Brand_Microsoft,Brand_Other,OS_Other,OS_Windows 10,OS_Windows 11
12802.0,2690.0,14.0,1920,1080,16.0,512.0,1.37,1989.312760603882,False,False,False,False,True,False,False,False,False,False,False,True,False
27933.0,2690.0,14.0,1920,1200,16.0,512.0,1.06,2116.21,False,False,False,True,False,False,False,False,False,False,False,False,True
15348.0,1971.0,14.0,1920,1200,16.0,256.0,1.33,1394.95,False,False,False,True,False,False,False,False,False,False,False,True,False
23284.0,2690.0,14.4,2400,1600,16.0,256.0,1.74,1599.99,False,False,False,False,False,False,False,False,True,False,False,True,False
13554.0,926.0,14.0,1920,1080,8.0,1024.0,1.77,673.79,False,False,False,False,True,False,False,False,False,False,False,False,True
28003.0,19560.0,15.6,1920,1080,16.0,1024.0,2.32,1099.99,False,False,False,False,False,False,True,False,False,False,False,True,False
15287.0,1971.0,15.6,1920,1080,16.0,256.0,1.79,1989.312760603882,False,False,False,False,True,False,False,False,False,False,False,True,False
9891.0,2690.0,15.6,1920,1080,32.0,2048.0,1.78,729.0,False,False,False,False,True,False,False,False,False,False,False,True,False
6132.0,926.0,15.6,1920,1080,16.0,512.0,1.77,429.19,False,False,False,False,True,False,False,False,False,False,False,True,False
6287.0,1476.0,14.0,1920,1080,16.0,512.0,1.58,374.69,False,False,False,True,False,False,False,False,False,False,False,True,False
6132.0,1476.0,15.6,1920,1080,12.0,512.0,1.8,395.0,False,False,True,False,False,False,False,False,False,False,False,False,True
17229.0,1344.0,14.0,1920,1200,16.0,512.0,1.51,1166.99,True,False,False,False,False,False,False,False,False,False,False,True,False
16980.0,2690.0,17.3,1920,1080,16.0,1024.0,2.33,789.0,False,False,False,False,True,False,False,False,False,False,False,False,True
13775.0,2690.0,15.6,1920,1080,16.0,512.0,1.63,769.0,False,False,False,False,False,False,True,False,False,False,False,False,True
9891.0,2690.0,13.3,1920,1200,16.0,512.0,2.18,645.0,False,False,False,False,False,False,True,False,False,False,False,True,False
13144.0,2040.0,15.6,1920,1080,16.0,1024.0,1.86,849.0,False,False,False,False,True,False,False,False,False,False,False,True,False
18753.0,12961.0,15.6,1920,1080,8.0,512.0,2.4,978.99,False,False,False,False,False,False,True,False,False,False,False,False,True
17229.0,17089.0,15.6,1920,1080,16.0,512.0,1.82,1349.0,False,False,False,False,False,False,False,True,False,False,False,False,True
2625.0,12961.0,15.6,1920,1080,8.0,512.0,2.36,999.0,False,False,False,False,False,False,False,True,False,False,False,True,False
9891.0,926.0,14.0,1920,1080,16.0,512.0,1.73,848.0,False,False,False,False,False,False,True,False,False,False,False,True,False
23276.0,26876.0,15.6,1920,1080,16.0,1024.0,1.79,1914.99,False,False,False,False,False,False,False,True,False,False,False,False,True
15287.0,1476.0,14.0,1920,1200,32.0,1024.0,3.64,1111.27,False,False,False,False,False,False,True,False,False,False,False,False,True
15287.0,926.0,15.6,1920,1080,16.0,512.0,2.48,869.99,False,False,False,True,False,False,False,False,False,False,False,False,True
9891.0,2690.0,14.0,1920,1080,8.0,512.0,1.76,802.77,True,False,False,False,False,False,False,False,False,False,False,True,False
12012.0,16181.0,17.3,1920,1080,16.0,512.0,2.85,1582.24,False,False,True,False,False,False,False,False,False,False,False,True,False
15287.0,2690.0,15.6,1920,1080,32.0,1024.0,1.78,1128.0,False,False,False,True,False,False,False,False,False,False,False,False,True
26454.0,1476.0,14.0,1920,1080,32.0,1000.0,3.64,1097.24,False,False,False,True,False,False,False,False,False,False,False,False,True
23728.0,17089.0,15.6,1920,1080,16.0,1024.0,1.69,1406.56,False,False,False,False,False,False,False,True,False,False,False,False,True
8553.0,7868.0,15.6,1920,1080,32.0,1024.0,1.86,959.0,False,False,False,False,False,False,False,True,False,False,False,True,False
116.0,1476.0,17.3,1600,900,8.0,128.0,2.46,678.0,False,False,False,False,True,False,False,False,False,False,False,True,False
9891.0,926.0,15.6,1920,1080,16.0,512.0,1.77,538.79,False,False,False,False,True,False,False,False,False,False,False,False,True
3855.0,1476.0,15.6,1366,768,32.0,512.0,1.77,589.79,False,False,False,False,True,False,False,False,False,False,False,False,True
13144.0,1792.0,15.6,1920,1080,12.0,1024.0,1.75,628.0,False,False,False,False,False,False,True,False,False,False,False,False,True
15287.0,926.0,17.3,1920,1080,16.0,512.0,2.22,969.99,False,False,False,False,True,False,False,False,False,False,False,False,True
28523.0,17089.0,16.1,2560,1440,32.0,1024.0,1.36,1599.0,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,2690.0,15.6,1920,1080,12.0,512.0,1.77,554.79,False,False,False,False,False,False,True,False,False,False,False,False,True
20247.0,2690.0,16.0,2880,1800,16.0,512.0,1.55,1474.99,False,False,False,False,False,False,False,False,False,True,False,False,True
1417.0,4253.0,15.6,1366,768,4.0,128.0,1.7,351.74,False,False,False,False,False,False,False,False,False,True,False,True,False
18658.0,12961.0,15.6,1920,1080,16.0,1024.0,1.7,1039.99,False,False,True,False,False,False,False,False,False,False,False,False,True
16506.0,2040.0,15.6,1920,1080,16.0,512.0,1.38,559.0,False,False,False,True,False,False,False,False,False,False,False,True,False
7460.0,926.0,15.6,1920,1080,12.0,512.0,1.7,649.99,False,False,False,False,True,False,False,False,False,False,False,True,False
15853.0,2040.0,15.6,1920,1080,32.0,1024.0,1.65,799.0,False,False,False,True,False,False,False,False,False,False,False,True,False
22977.0,5493.0,14.0,1920,1200,16.0,512.0,1.4,999.0,False,False,False,False,True,False,False,False,False,False,False,True,False
26423.0,13772.0,16.0,3840,2400,32.0,1024.0,2.07,2512.83,False,False,False,False,False,False,True,False,False,False,False,False,True
19453.0,12961.0,15.6,1920,1080,8.0,512.0,2.3,757.99,False,False,True,False,False,False,False,False,False,False,False,False,True
16980.0,1449.0,13.3,1920,1200,16.0,256.0,1.21,1413.63,False,False,False,False,False,False,True,False,False,False,False,True,False
15853.0,1487.0,15.6,1366,768,32.0,256.0,1.73,679.99,False,False,False,False,True,False,False,False,False,False,False,False,True
5455.0,324.0,11.6,1366,768,8.0,256.0,1.47,696.5,False,False,False,False,True,False,False,False,False,False,False,True,False
16980.0,1971.0,15.6,1920,1080,16.0,512.0,1.77,1284.82,False,False,False,False,False,False,True,False,False,False,False,True,False
27933.0,2690.0,16.0,1920,1200,32.0,512.0,1.76,2041.93,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,926.0,15.6,1920,1080,16.0,512.0,1.77,629.79,False,False,False,False,True,False,False,False,False,False,False,False,True
101.0,4253.0,14.0,1366,768,4.0,64.0,1.5,189.0,False,False,False,False,True,False,False,False,False,False,False,False,True
27476.0,1344.0,14.0,1920,1200,32.0,512.0,1.29,2297.37,False,False,False,True,False,False,False,False,False,False,False,False,True
19333.0,2690.0,15.6,1920,1080,32.0,2048.0,0.99,1899.0,False,False,False,False,False,True,False,False,False,False,False,True,False
15084.0,2040.0,16.0,1920,1200,16.0,512.0,2.35,589.0,False,False,True,False,False,False,False,False,False,False,False,True,False
13775.0,2690.0,14.0,2240,1400,16.0,1024.0,1.45,1399.99,False,False,False,False,False,False,True,False,False,False,False,False,True
6978.0,2040.0,15.6,1920,1080,16.0,512.0,2.5,589.0,True,False,False,False,False,False,False,False,False,False,False,True,False
2999.0,4253.0,14.0,1366,768,8.0,120.0,2.2,298.98,False,False,False,True,False,False,False,False,False,False,False,True,False
15287.0,1971.0,14.0,1920,1080,16.0,512.0,1.5,1169.5,False,False,False,False,False,False,True,False,False,False,False,True,False
15287.0,1971.0,15.6,1920,1080,8.0,512.0,1.74,1989.312760603882,False,False,False,False,True,False,False,False,False,False,False,True,False
16506.0,240.0,14.0,1920,1200,8.0,256.0,1.53,636.5,False,False,False,False,False,False,True,False,False,False,False,True,False
18462.0,2040.0,15.6,1920,1080,16.0,512.0,1.82,969.99,False,False,False,False,True,False,False,False,False,False,False,True,False
8185.0,17089.0,15.6,1920,1080,32.0,1024.0,1.86,1129.0,False,False,False,False,False,False,False,True,False,False,False,False,True
22681.0,25351.0,15.6,1920,1080,32.0,2048.0,2.3,2249.0,False,False,True,False,False,False,False,False,False,False,False,False,True
26454.0,1476.0,14.0,1920,1080,32.0,1000.0,3.64,1097.24,False,False,False,True,False,False,False,False,False,False,False,False,True
16980.0,1971.0,13.3,1920,1080,8.0,256.0,1.25,779.95,False,False,False,True,False,False,False,False,False,False,False,True,False
18825.0,1792.0,14.0,1920,1080,16.0,512.0,1.6,1091.29,False,False,False,False,True,False,False,False,False,False,False,False,True
14922.0,1792.0,14.0,1920,1080,16.0,512.0,2.66,769.99,False,False,False,False,False,False,True,False,False,False,False,True,False
13554.0,2690.0,14.0,1920,1080,8.0,512.0,1.77,639.79,False,False,False,False,True,False,False,False,False,False,False,False,True
10984.0,7868.0,15.6,1920,1080,16.0,1024.0,2.27,929.0,False,False,False,False,False,False,True,False,False,False,False,True,False
16980.0,1971.0,16.0,1920,1200,8.0,256.0,1.7,826.95,False,False,False,False,False,False,True,False,False,False,False,True,False
2003.0,324.0,14.0,1366,768,4.0,32.0,1.54,316.92,False,False,False,False,True,False,False,False,False,False,False,True,False
9475.0,2040.0,15.6,1920,1080,16.0,512.0,1.48,579.0,False,False,False,False,True,False,False,False,False,False,False,True,False
26423.0,17089.0,15.6,2560,1600,32.0,1024.0,2.73,1649.0,False,False,False,False,False,False,False,True,False,False,False,True,False
12421.0,12961.0,16.0,1366,768,16.0,512.0,2.45,1143.44,False,False,False,True,False,False,False,False,False,False,False,False,True
17229.0,4253.0,14.0,1366,768,4.0,128.0,1.55,234.84,False,False,False,False,False,False,True,False,False,False,False,True,False
2003.0,1476.0,11.6,1366,768,4.0,32.0,1.71,271.99,False,False,False,False,True,False,False,False,False,False,True,False,False
28003.0,22064.0,16.0,2560,1600,16.0,1024.0,1.86,2974.95,False,False,False,False,False,False,True,False,False,False,False,True,False
28906.0,19560.0,17.3,2560,1600,32.0,1024.0,3.0,1649.0,True,False,False,False,False,False,False,False,False,False,False,False,True
13554.0,2690.0,15.6,1366,768,8.0,512.0,1.77,599.79,False,False,False,False,True,False,False,False,False,False,False,True,False
9891.0,926.0,15.6,1920,1080,8.0,256.0,1.77,499.79,False,False,False,True,False,False,False,False,False,False,False,False,True
13775.0,6020.0,16.0,1920,1200,16.0,512.0,1.52,1019.0,False,False,False,True,False,False,False,False,False,False,False,False,True
28003.0,2690.0,14.5,2880,1800,16.0,4096.0,1.15,1609.99,False,False,True,False,False,False,False,False,False,False,False,False,True
20247.0,2690.0,14.0,2880,1800,16.0,512.0,1.38,1308.99,False,False,False,False,False,False,False,False,False,True,False,False,True
28003.0,19560.0,16.0,1920,1200,16.0,2048.0,1.5,1619.0,False,False,True,False,False,False,False,False,False,False,False,True,False
11027.0,1476.0,15.6,1366,768,16.0,512.0,2.28,480.0,False,False,False,False,True,False,False,False,False,False,False,False,True
19453.0,12961.0,17.3,1920,1080,8.0,512.0,2.6,825.98,False,False,True,False,False,False,False,False,False,False,False,False,True
15826.0,12961.0,15.6,1920,1080,8.0,512.0,3.75,700.64,False,False,False,False,False,False,False,True,False,False,False,False,True
9891.0,1476.0,15.6,1920,1080,32.0,1024.0,1.7,517.0,False,False,False,True,False,False,False,False,False,False,False,False,True
13775.0,4253.0,16.0,2560,1600,16.0,512.0,2.09,774.99,False,False,False,False,False,False,True,False,False,False,False,False,True
1536.0,2152.0,13.6,2560,1664,8.0,512.0,1.24,1199.0,False,True,False,False,False,False,False,False,False,False,False,True,False
17229.0,7868.0,14.0,1920,1080,16.0,512.0,2.11,1099.0,False,False,False,False,False,False,False,True,False,False,False,False,True
19333.0,2690.0,16.0,2560,1600,16.0,512.0,2.22,1089.49,False,False,False,False,False,True,False,False,False,False,False,False,True
26423.0,17089.0,15.6,1920,1080,16.0,2048.0,2.5,1629.0,True,False,False,False,False,False,False,False,False,False,False,True,False
11027.0,1476.0,17.3,1600,900,16.0,512.0,2.18,519.99,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,1476.0,15.6,1920,1080,8.0,256.0,2.08,439.99,False,False,False,True,False,False,False,False,False,False,False,False,True
14812.0,1585.0,15.6,1920,1080,16.0,512.0,2.45,935.54,False,False,False,True,False,False,False,False,False,False,False,False,True
23062.0,4253.0,14.0,1920,1080,8.0,1024.0,1.91,1664.9,False,False,False,True,False,False,False,False,False,False,False,True,False
24971.0,4253.0,14.0,1920,1080,16.0,256.0,3.64,1079.91,False,False,False,True,False,False,False,False,False,False,False,True,False
20851.0,6179.0,13.3,1920,1200,16.0,512.0,1.31,1069.99,False,False,False,False,False,False,True,False,False,False,False,False,True
26423.0,4253.0,16.0,2560,1600,32.0,1024.0,1.63,2399.0,False,False,False,False,False,False,False,False,False,True,False,False,True
9970.0,2690.0,13.3,1920,1080,16.0,512.0,1.79,799.0,False,False,False,True,False,False,False,False,False,False,False,False,True
15451.0,2690.0,13.3,1920,1200,16.0,512.0,1.12,1833.36,False,False,False,False,False,False,True,False,False,False,False,False,True
21133.0,2040.0,14.0,1920,1080,16.0,2048.0,1.3,1169.0,False,False,True,False,False,False,False,False,False,False,False,True,False
13775.0,926.0,14.0,1920,1200,8.0,2048.0,1.69,899.99,False,False,False,True,False,False,False,False,False,False,False,False,True
23276.0,4253.0,15.6,1920,1080,64.0,2000.0,1.59,1354.81,False,False,False,True,False,False,False,False,False,False,False,False,True
4390.0,4253.0,15.6,1920,1080,4.0,128.0,1.91,249.99,False,False,False,False,False,False,False,False,False,True,False,False,True
10280.0,2690.0,14.0,1920,1080,8.0,512.0,1.19,799.0,False,False,False,False,False,False,False,True,False,False,False,True,False
18753.0,1476.0,15.6,1920,1080,8.0,256.0,1.81,813.72,False,False,False,True,False,False,False,False,False,False,False,False,True
2003.0,324.0,11.6,1366,768,8.0,32.0,1.34,368.95,False,False,False,False,True,False,False,False,False,False,False,True,False
4388.0,555.0,14.0,1366,768,4.0,128.0,1.51,199.0,False,False,False,False,True,False,False,False,False,False,False,True,False
23276.0,19560.0,15.6,1920,1080,64.0,2048.0,2.22,1399.99,False,False,False,False,False,False,False,True,False,False,False,False,True
23656.0,12961.0,15.6,2560,1600,16.0,1024.0,2.82,2499.0,False,False,False,False,False,False,True,False,False,False,False,False,True
16506.0,1792.0,14.0,1920,1080,16.0,512.0,1.7,399.0,False,False,False,False,False,False,False,True,False,False,False,False,True
17441.0,2690.0,17.3,1920,1080,20.0,1024.0,2.64,899.0,True,False,False,False,False,False,False,False,False,False,False,False,True
13775.0,926.0,14.0,1920,1080,16.0,512.0,3.39,1006.99,False,False,False,False,False,False,True,False,False,False,False,False,True
13554.0,1971.0,13.5,2256,1504,8.0,256.0,1.3,999.0,False,False,False,False,False,False,False,False,True,False,False,True,False
24971.0,10181.0,15.6,1920,1080,16.0,1024.0,2.53,1018.79,True,False,False,False,False,False,False,False,False,False,False,False,True
23656.0,12961.0,15.6,1920,1080,16.0,512.0,1.62,1149.0,False,False,False,True,False,False,False,False,False,False,False,False,True
2010.0,12961.0,15.6,1920,1080,32.0,1024.0,2.54,1373.29,False,False,False,True,False,False,False,False,False,False,False,False,True
32140.0,7320.0,15.6,1920,1080,8.0,1024.0,1.27,1219.0,False,False,False,True,False,False,False,False,False,False,False,False,True
2010.0,926.0,15.6,1366,768,4.0,500.0,2.73,489.0,True,False,False,False,False,False,False,False,False,False,True,False,False
10552.0,2690.0,14.0,1920,1080,32.0,512.0,1.92,999.99,False,False,False,True,False,False,False,False,False,False,False,False,True
12421.0,2690.0,17.0,2560,1600,32.0,2048.0,1.45,1396.99,False,False,False,False,False,True,False,False,False,False,False,False,True
10346.0,3708.0,15.6,1920,1080,16.0,512.0,1.67,1494.99,False,False,False,False,False,False,True,False,False,False,False,True,False
28003.0,26876.0,14.0,2560,1600,16.0,1024.0,1.7,1967.99,True,False,False,False,False,False,False,False,False,False,False,False,True
10552.0,4.0,14.0,1920,1200,16.0,256.0,1.45,669.89,False,False,False,True,False,False,False,False,False,False,False,True,False
24971.0,1476.0,14.0,1920,1080,16.0,512.0,3.64,2099.99,False,False,False,True,False,False,False,False,False,False,False,False,True
20247.0,2690.0,16.0,1920,1200,16.0,256.0,1.73,1047.41,False,False,False,False,True,False,False,False,False,False,False,False,True
9891.0,926.0,15.6,1920,1080,8.0,256.0,1.77,489.79,False,False,False,True,False,False,False,False,False,False,False,False,True
2003.0,324.0,11.6,1280,720,4.0,32.0,1.47,355.95,False,False,False,False,True,False,False,False,False,False,False,True,False
26423.0,23757.0,15.6,1920,1080,32.0,1024.0,1.74,2840.78,False,False,False,False,False,False,False,True,False,False,False,False,True
15287.0,12961.0,17.3,1920,1080,64.0,1024.0,2.5,1809.0,False,False,False,False,True,False,False,False,False,False,False,False,True
9970.0,1971.0,14.0,1920,1080,16.0,512.0,2.2,2880.0,False,False,False,False,False,False,False,False,False,True,False,True,False
5853.0,2040.0,15.6,1920,1080,8.0,512.0,1.81,509.0,True,False,False,False,False,False,False,False,False,False,False,False,True
604.0,9.0,14.0,1366,768,4.0,128.0,1.11,278.9,False,False,True,False,False,False,False,False,False,False,True,False,False
15287.0,2690.0,15.6,1920,1080,16.0,512.0,1.91,847.0,False,False,False,True,False,False,False,False,False,False,False,False,True
17229.0,4601.0,16.0,3840,2400,64.0,512.0,1.22,1149.0,False,False,False,True,False,False,False,False,False,False,False,False,True
9891.0,2690.0,14.0,1920,1080,8.0,512.0,2.82,599.0,True,False,False,False,False,False,False,False,False,False,False,True,False
9891.0,2690.0,15.6,1920,1080,16.0,2048.0,1.4,697.79,False,False,False,False,True,False,False,False,False,False,False,True,False
30593.0,26876.0,16.0,2560,1600,16.0,1024.0,2.73,1715.99,True,False,False,False,False,False,False,False,False,False,False,False,True
8473.0,12961.0,15.6,1920,1080,16.0,1024.0,2.18,1229.0,True,False,False,False,False,False,False,False,False,False,False,False,True
15398.0,2152.0,13.6,2560,1664,24.0,2048.0,1.24,2399.0,False,True,False,False,False,False,False,False,False,False,False,True,False
22947.0,12961.0,13.4,1920,1200,16.0,1024.0,1.76,1478.99,False,False,True,False,False,False,False,False,False,False,False,False,True
6132.0,1476.0,13.3,1920,1080,8.0,128.0,2.0,479.0,False,False,False,False,False,False,True,False,False,False,True,False,False
16980.0,2690.0,17.3,1920,1080,16.0,512.0,1.85,662.0,False,False,False,False,True,False,False,False,False,False,False,False,True
23358.0,7108.0,14.0,1920,1200,16.0,512.0,1.41,1380.11,False,False,False,False,True,False,False,False,False,False,False,False,True
15287.0,4253.0,14.0,1920,1080,16.0,512.0,1.55,1066.99,False,False,False,True,False,False,False,False,False,False,False,False,True
23805.0,6010.0,14.2,3024,1964,18.0,1024.0,1.6,2199.0,False,True,False,False,False,False,False,False,False,False,False,True,False
15348.0,1971.0,15.6,1920,1080,8.0,256.0,1.81,840.92,False,False,False,True,False,False,False,False,False,False,False,True,False
13775.0,2690.0,15.6,1920,1080,16.0,1024.0,1.77,673.0,False,False,False,True,False,False,False,False,False,False,False,False,True
23896.0,13138.0,16.0,2560,1600,32.0,2048.0,2.4,1399.99,False,False,False,False,False,False,False,False,False,True,False,False,True
11027.0,1476.0,14.0,1920,1080,8.0,512.0,1.19,756.73,False,False,False,False,False,False,False,True,False,False,False,False,True
27476.0,22064.0,15.6,1920,1080,16.0,512.0,2.01,2103.5,False,False,False,False,True,False,False,False,False,False,False,True,False
16506.0,240.0,14.0,1920,1080,8.0,256.0,1.38,658.5,False,False,False,False,True,False,False,False,False,False,False,True,False
28003.0,22064.0,16.0,1920,1200,16.0,1024.0,2.2,2289.95,False,False,False,False,False,False,True,False,False,False,False,True,False
18462.0,4601.0,15.6,1920,1080,24.0,1024.0,1.64,1049.0,False,False,False,True,False,False,False,False,False,False,False,False,True
23284.0,5051.0,15.6,1920,1080,20.0,256.0,1.77,896.99,True,False,False,False,False,False,False,False,False,False,False,True,False
23656.0,10181.0,16.0,3840,2400,16.0,1024.0,2.0,1049.99,False,False,True,False,False,False,False,False,False,False,False,False,True
26423.0,12961.0,15.6,1920,1200,32.0,2048.0,1.92,2479.0,False,False,False,True,False,False,False,False,False,False,False,False,True
23284.0,7320.0,15.6,1920,1080,8.0,1024.0,1.68,1208.68,False,False,False,False,False,False,True,False,False,False,False,False,True
19333.0,1971.0,16.0,2880,1800,16.0,1024.0,1.66,1799.95,False,False,False,False,False,False,False,False,False,True,False,True,False
9891.0,2690.0,15.6,1920,1080,20.0,512.0,2.55,572.79,False,False,False,False,False,False,True,False,False,False,False,False,True
26423.0,12961.0,16.1,1920,1080,32.0,1024.0,2.41,1559.0,False,False,False,False,True,False,False,False,False,False,False,False,True
18753.0,1476.0,15.6,1920,1080,16.0,512.0,1.73,999.99,False,False,False,False,False,False,True,False,False,False,False,True,False
9891.0,1476.0,15.6,1920,1080,32.0,1024.0,2.22,582.79,False,False,False,True,False,False,False,False,False,False,False,False,True
17229.0,2690.0,14.0,1920,1800,8.0,2048.0,1.5,1189.99,False,False,True,False,False,False,False,False,False,False,False,False,True
7646.0,7868.0,15.6,1366,768,8.0,1024.0,2.5,689.0,True,False,False,False,False,False,False,False,False,False,False,True,False
9891.0,4253.0,15.6,1920,1080,32.0,1000.0,1.6,649.99,False,False,False,False,True,False,False,False,False,False,False,False,True
17868.0,3436.0,14.0,1920,1200,16.0,256.0,1.24,1163.22,False,False,False,False,False,False,True,False,False,False,False,False,True
8473.0,12961.0,15.6,1920,1080,8.0,256.0,2.32,899.0,True,False,False,False,False,False,False,False,False,False,False,True,False
10346.0,2690.0,15.6,1920,1080,8.0,512.0,1.82,769.99,False,False,True,False,False,False,False,False,False,False,False,False,True
9891.0,926.0,15.6,1920,1080,16.0,512.0,1.77,543.19,False,False,False,False,True,False,False,False,False,False,False,True,False
10346.0,2690.0,14.0,1920,1080,8.0,1024.0,1.2,655.0,True,False,False,False,False,False,False,False,False,False,False,False,True
13554.0,2690.0,15.6,1920,1080,16.0,512.0,1.77,619.79,False,False,False,False,True,False,False,False,False,False,False,True,False
10552.0,3708.0,14.0,1920,1080,32.0,1024.0,1.45,1294.43,False,False,False,False,False,False,True,False,False,False,False,False,True
17286.0,240.0,16.0,1920,1200,8.0,512.0,2.09,625.0,False,False,False,False,False,False,True,False,False,False,False,False,True
18462.0,1792.0,15.6,1920,1080,16.0,512.0,2.61,659.0,False,False,False,True,False,False,False,False,False,False,False,False,True
23728.0,17089.0,17.0,3840,2160,64.0,2000.0,3.64,2730.61,False,False,False,True,False,False,False,False,False,False,False,False,True
6132.0,1476.0,15.6,1366,768,16.0,512.0,2.03,488.5,False,False,False,False,True,False,False,False,False,False,False,False,True
18753.0,1476.0,15.6,1920,1080,16.0,256.0,2.73,719.77,False,False,False,True,False,False,False,False,False,False,False,True,False
15287.0,2690.0,15.6,1920,1080,16.0,512.0,1.77,869.99,False,False,False,True,False,False,False,False,False,False,False,False,True
10936.0,19334.0,17.3,1920,1080,8.0,1024.0,1.62,2076.97,False,False,False,False,False,False,True,False,False,False,False,True,False
19333.0,12961.0,16.0,2560,1600,32.0,1024.0,1.32,1849.0,False,False,False,False,False,True,False,False,False,False,False,False,True
178.0,7320.0,14.0,1920,1080,16.0,1024.0,1.3,1018.99,True,False,False,False,False,False,False,False,False,False,True,False,False
35380.0,13357.0,14.2,3024,1964,128.0,1024.0,1.6,4699.0,False,True,False,False,False,False,False,False,False,False,False,True,False
24971.0,4253.0,14.0,1920,1080,32.0,2000.0,1.23,1180.4,False,False,False,True,False,False,False,False,False,False,False,False,True
24268.0,7320.0,17.3,1920,1080,16.0,1024.0,3.0,1349.0,True,False,False,False,False,False,False,False,False,False,False,True,False
17441.0,7868.0,15.6,1920,1080,12.0,512.0,1.86,899.0,False,False,False,False,False,False,False,True,False,False,False,True,False
18462.0,4601.0,15.6,1920,1080,16.0,512.0,2.06,949.0,False,False,False,True,False,False,False,False,False,False,False,True,False
23728.0,23757.0,15.6,1920,1080,32.0,1000.0,3.64,1860.7,False,False,False,True,False,False,False,False,False,False,False,False,True
19333.0,2690.0,14.0,1920,1080,16.0,1024.0,1.0,1206.12,False,False,False,False,False,True,False,False,False,False,False,False,True
28003.0,19560.0,15.6,1920,1080,16.0,1024.0,2.3,1199.99,False,False,False,False,False,False,False,False,False,True,False,True,False
10552.0,1476.0,14.0,1920,1080,16.0,512.0,1.32,969.99,False,False,False,False,True,False,False,False,False,False,False,True,False
13554.0,2690.0,15.6,1366,768,32.0,1024.0,1.77,699.79,False,False,False,False,True,False,False,False,False,False,False,True,False
13775.0,1476.0,15.6,1920,1080,8.0,256.0,1.82,532.49,False,False,False,False,False,False,True,False,False,False,False,False,True
9891.0,2690.0,15.6,1920,1080,12.0,512.0,2.32,569.0,False,False,True,False,False,False,False,False,False,False,False,True,False
21525.0,2690.0,15.6,1920,1080,16.0,512.0,1.7,579.99,False,False,True,False,False,False,False,False,False,False,False,False,True
19333.0,2690.0,13.4,3456,2160,32.0,1024.0,2.32,2060.99,False,False,False,True,False,False,False,False,False,False,False,False,True
7489.0,1476.0,14.0,1920,1080,4.0,256.0,1.5,458.0,False,False,False,False,False,False,True,False,False,False,False,True,False
13554.0,2690.0,15.6,1920,1080,8.0,256.0,1.3,539.99,False,False,False,False,False,False,True,False,False,False,False,False,True
17229.0,2690.0,14.0,1920,1200,16.0,512.0,1.39,1199.99,False,False,False,False,False,False,True,False,False,False,False,False,True
16506.0,240.0,14.0,1920,1200,16.0,512.0,1.53,849.93,False,False,False,False,False,False,True,False,False,False,False,True,False
13775.0,4601.0,15.6,1920,1080,32.0,2048.0,2.36,1053.99,False,False,False,False,True,False,False,False,False,False,False,False,True
15398.0,2152.0,13.6,2560,1664,16.0,512.0,1.24,1599.0,False,True,False,False,False,False,False,False,False,False,False,True,False
21088.0,18541.0,14.0,1920,1080,32.0,512.0,1.2,2490.99,False,False,False,True,False,False,False,False,False,False,False,False,True
21133.0,2040.0,16.0,1600,768,12.0,512.0,1.88,522.99,False,False,True,False,False,False,False,False,False,False,False,False,True
16506.0,2040.0,15.6,1920,1080,16.0,512.0,1.64,459.0,False,False,False,True,False,False,False,False,False,False,False,False,True
14596.0,12956.0,15.6,1920,1080,32.0,1024.0,2.75,1039.99,False,False,True,False,False,False,False,False,False,False,False,True,False
10552.0,2690.0,14.0,1920,1080,64.0,1024.0,1.71,1249.0,False,False,False,True,False,False,False,False,False,False,False,False,True
21232.0,7868.0,13.4,3840,2400,32.0,1024.0,1.32,3466.6,False,False,True,False,False,False,False,False,False,False,False,True,False
23728.0,12961.0,15.6,3456,2160,64.0,1000.0,3.64,2321.41,False,False,False,True,False,False,False,False,False,False,False,False,True
2346.0,4253.0,15.0,1366,768,8.0,32.0,1.8,350.0,False,False,False,False,True,False,False,False,False,False,False,True,False
8734.0,1476.0,14.0,1920,1080,16.0,256.0,1.5,799.0,False,False,False,False,False,False,True,False,False,False,False,False,True
10641.0,1042.0,14.0,1920,1080,16.0,1024.0,1.77,2399.0,False,False,False,False,True,False,False,False,False,False,False,False,True
17441.0,2690.0,15.6,1920,1080,16.0,1024.0,2.21,649.0,True,False,False,False,False,False,False,False,False,False,False,True,False
8473.0,12961.0,15.6,1920,1080,16.0,512.0,2.3,1119.0,True,False,False,False,False,False,False,False,False,False,False,False,True
1108.0,926.0,14.0,1366,768,4.0,100.0,1.55,154.0,False,False,False,False,True,False,False,False,False,False,True,False,False
23728.0,23757.0,17.3,1920,1080,64.0,2000.0,3.64,2532.6,False,False,False,True,False,False,False,False,False,False,False,False,True
15853.0,1792.0,14.0,2240,1400,16.0,512.0,2.47,675.0,False,False,False,False,False,False,True,False,False,False,False,False,True
28003.0,13772.0,16.0,2560,1600,32.0,1024.0,1.78,2339.0,False,False,False,False,False,False,True,False,False,False,False,False,True
