,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Storage Type,OS,Weight,Price
2599,Acer,Intel Core i7 6700HQ   2.60GHz,6526.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.50,1399.0
2600,Acer,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,589.0
2601,HP,Intel Core i7 12700H,26423.0,GeForce RTX 3060 Ti,20599.0,16.1,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.41,1559.0
2602,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,1048576.0,SSD,Windows 10,,1549.0
2603,Acer,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,32768.0,2097152.0,SSD,Windows 10,2.70,1619.0
2606,Samsung,Intel Core i5 10210U   1.60GHz,6228.0,Intel UHD Graphics,1476.0,13.3,3840.0,2160.0,8192.0,262144.0,SSD,ChromeOS,1.05,599.99
2608,Lenovo,Intel Core i5 8300H   2.30GHz,7459.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.27,929.0
2609,Dell,Intel Core i7 2700K   3.50GHz,5750.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.55,1559.0
2610,HP,Intel Pentium 4 1500MHz,81.0,Intel UHD Graphics 605,369.0,11.6,1366.0,768.0,4096.0,,,Windows 10,1.27,284.07
2611,Dell,Intel Core i3 560   3.33GHz,1665.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,3.64,1045.27
2612,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,4.33,2049.89
2617,HP,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1189.0
2618,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,1.59,1097.24
2620,Asus,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,131072.0,SSD,Windows 10,1.80,359.98
2621,HP,Intel Core i7 12650H,23276.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,2.32,1599.99
2625,Dell,AMD Ryzen 3 4300G,10954.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,1.79,2659.0
2626,Asus,Intel Core m3 8100Y   1.10GHz,2877.0,Intel UHD Graphics 615,751.0,14.0,1920.0,1080.0,8192.0,131072.0,SSD,ChromeOS,1.50,289.0
2627,MSI,Intel Core i9 10900   2.80GHz,19976.0,GeForce RTX 4070,26876.0,17.3,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,,1949.0
2628,MSI,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,1.82,1815.0
2629,Dell,AMD Ryzen 3 3200G,7148.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,2.55,1531.95
2630,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3070 Ti,23757.0,15.6,2560.0,1440.0,32768.0,2097152.0,SSD,Windows 10,2.30,2369.0
2631,Dell,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3080 12GB,26716.0,16.0,1920.0,1200.0,16384.0,524288.0,SSD,Windows 10,1.86,979.99
2632,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1366.0,768.0,32768.0,524288.0,SSD,Windows 11,1.70,939.99
2634,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,12288.0,1048576.0,SSD,Windows 11,1.76,919.99
2636,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.64,1368.91
2640,Dell,Intel Core i5 1235U,13554.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,1.86,729.99
2641,HP,Intel Core i7 970   3.20GHz,6568.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,65536.0,1048576.0,SSD,Windows 10,,1699.0
2642,Dell,Intel Core i5 1235U,13554.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,1.36,829.0
2644,MSI,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,2.91,1699.0
2645,Microsoft,Intel Core i5 12450H,17441.0,Intel Iris Pro Graphics 6200,1449.0,13.5,2256.0,1504.0,8192.0,524288.0,SSD,Windows 10,1.27,679.0
2646,Dell,Intel Core i9 12950HX,32933.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 10,1.91,2145.96
2647,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,65536.0,2048000.0,SSD,Windows 11,3.64,2105.55
2648,HP,Intel Core i7 10750H   2.60GHz,12012.0,GeForce GTX 1660 Ti,12956.0,16.1,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.18,1199.0
2653,Lenovo,Intel Core i7 1355U,15287.0,Intel UHD Graphics,1476.0,14.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 11,3.64,1111.27
2656,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,1048576.0,SSD,Windows 11,,449.0
2657,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920.0,1080.0,16384.0,,,Windows 11,,1274.0
2658,Lenovo,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,17.3,1600.0,900.0,8192.0,524288.0,SSD,Windows 11,,709.0
2659,Dell,AMD Ryzen 5 3500U,6978.0,Radeon Vega 8,1585.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 10,1.23,398.99
2660,HP,AMD Ryzen 5 3550H,7822.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 11,2.32,661.84
2661,MSI,Intel Core i7 4790   3.60GHz,7260.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.09,1099.99
2662,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,14.0,1920.0,1080.0,32768.0,2048000.0,SSD,Windows 11,3.64,1913.02
2663,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,3.64,1270.49
2665,HP,Intel Core i5 750   2.67GHz,2521.0,Intel Iris Pro Graphics 6200,1449.0,13.3,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.32,1099.0
2667,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,4.32,1899.0
2668,GIGABYTE,Intel Core i7 12700H,26423.0,,,16.0,3840.0,2160.0,16384.0,1048576.0,SSD,Windows 11,2.30,1489.99
2669,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,65536.0,2048000.0,SSD,Windows 11,3.64,2105.55
2670,MSI,Intel Core i3 9100HL   1.60GHz,3065.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,2.09,1684.0
2671,thunderb,Intel Celeron N5105   2.00GHz,4066.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,131072.0,SSD,Windows 11,,399.99
2672,MSI,Intel Core i7 8750H   2.20GHz,9947.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,16384.0,1048576000.0,SSD,Windows 10,1.86,799.0
2674,HP,Intel Core i7 1255U,13775.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1600.0,900.0,16384.0,1048576.0,SSD,Windows 11,,1069.0
2675,Dell,Intel Core i7 11700T   1.40GHz,16228.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,2.52,1024.99
2676,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,24576.0,2097152.0,SSD,Windows 11,2.03,1059.99
2677,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.20,899.0
2678,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,3.64,1871.09
2679,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.30,1179.0
2682,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,1024000.0,SSD,Windows 11,,1472.99
2683,Dell,Intel Core i3 2125   3.30GHz,2085.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,1.88,883.1
2685,Lenovo,AMD Sempron 145,506.0,Radeon HD 8330,258.0,11.6,1366.0,768.0,4096.0,512000.0,SSD,Windows 7,2.50,249.99
2686,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,16384.0,1048576.0,SSD,Windows 11,4.59,1620.0
2687,Acer,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,16384.0,524288.0,SSD,Windows 11,,1489.0
2688,MSI,Intel Core i7 10700   2.90GHz,16550.0,GeForce RTX 3060 Ti,20599.0,17.3,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.73,1399.0
2689,HP,Intel Core i5 10400H   2.60GHz,8553.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,,749.0
2690,Dell,AMD Ryzen 3 3200G,7148.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,32768.0,1024000.0,SSD,Windows 11,3.64,1569.63
2693,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,3456.0,2160.0,32768.0,2048000.0,SSD,Windows 11,3.64,2272.9
2694,Lenovo,AMD Ryzen 5 5600H,17093.0,Intel UHD Graphics 750,1742.0,15.6,1920.0,1080.0,4096.0,131072.0,SSD,Windows 10,1.70,249.0
2696,Dell,Intel Core i3 3227U   1.90GHz,1286.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,1.82,1597.77
2697,Acer,Intel Core i5 2410M   2.30GHz,1937.0,GeForce RTX 3050,12961.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,3.00,1109.0
2698,Dell,Intel Core i5 8265U   1.60GHz,6026.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,,467.86
2699,Lenovo,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3070 Ti,23757.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,2.41,1499.99
2701,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920.0,1200.0,32768.0,1024000.0,SSD,Windows 11,13.18,1699.0
2702,Acer,Intel Core i5 2400S   2.50GHz,3149.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 10,,1189.0
2703,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 3050,12961.0,16.0,1920.0,1200.0,40960.0,1048576.0,SSD,Windows 11,1.82,1619.0
2705,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.55,1199.0
2706,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,3456.0,2160.0,16384.0,1024000.0,SSD,Windows 11,3.64,2179.35
2707,Lenovo,Intel Core i5 750   2.67GHz,2521.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,4.39,999.0
2709,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,32768.0,1024000.0,SSD,Windows 11,3.64,1146.9
2710,Dell,Intel Core i5 670   3.47GHz,2533.0,Radeon HD 8690M,984.0,14.0,1366.0,768.0,8192.0,327680.0,SSD,Windows 7,2.14,649.99
2712,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,16384.0,4096000.0,SSD,Windows 11,3.64,2228.25
2714,MSI,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,,,Windows 11,,1799.0
2715,Lenovo,Intel Core i5 3335S   2.70GHz,4074.0,Intel Iris Pro Graphics 6200,1449.0,16.0,1920.0,1200.0,8192.0,1048576.0,SSD,Windows 10,2.05,909.0
2717,Acer,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,8192.0,131072.0,SSD,ChromeOS,1.37,739.99
2718,Acer,AMD Ryzen 7 7735HS,24268.0,GeForce RTX 2050,7320.0,17.3,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,,1819.0
2719,Asus,Intel Core i7 11370H   3.30GHz,11757.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.00,1099.99
2721,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,20480.0,524288.0,SSD,Windows 10,1.85,679.0
2724,Asus,Intel Core i9 11900H   2.50GHz,20886.0,Intel Iris Pro Graphics 6200,1449.0,15.6,2880.0,1620.0,16384.0,1048576.0,SSD,Windows 11,1.70,1449.99
2725,Dell,Intel Core i3 560   3.33GHz,1665.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 10,3.64,923.99
2726,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,16.0,1920.0,1200.0,,1024000.0,SSD,Windows 10,2.03,1321.71
2728,Asus,AMD Ryzen 5 4600G,16003.0,GeForce GTX 1650,7868.0,17.3,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.60,879.0
2730,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,2.30,1179.0
2731,Panasonic,Intel Core i5 2310   2.90GHz,3642.0,Intel UHD Graphics 600,324.0,12.5,1366.0,768.0,8192.0,245760.0,SSD,Windows 10,1.82,503.99
2732,Acer,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 10,,1549.0
2733,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,8192.0,262144.0,SSD,Windows 11,2.36,345.0
2734,Asus,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,12288.0,524288.0,SSD,Windows 10,,389.0
2735,MSI,Intel Core i9 10880H   2.30GHz,14736.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 10,2.73,2479.99
2736,MSI,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,3.40,1188.0
2739,Asus,Intel Core i7 11700   2.50GHz,19972.0,GeForce RTX 4070,26876.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,1399.0
2740,Dell,Intel Core i7 13700H,28003.0,Intel Iris Pro Graphics 6200,1449.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 10,,1439.0
2741,HP,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3060,17089.0,16.1,2560.0,1440.0,65536.0,4194304.0,SSD,Windows 11,2.36,2149.0
2743,Dell,AMD Ryzen 5 3350G,9041.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.55,987.51
2745,Asus,Intel Core i5 11400H   2.70GHz,15826.0,GeForce RTX 3050,12961.0,17.3,1920.0,1800.0,65536.0,4194304.0,SSD,Windows 10,2.60,1639.0
2746,GIGABYTE,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3070 Ti,23757.0,16.0,3840.0,2160.0,16384.0,2097152.0,SSD,Windows 11,2.32,1399.99
2748,MSI,Intel Core i7 11600H   2.90GHz,16162.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,65536.0,4194304.0,SSD,Windows 10,2.27,2589.0
2749,Acer,Intel Core i5 760   2.80GHz,2608.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,36864.0,1048576.0,SSD,Windows 10,2.59,979.99
2752,HP,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060,17089.0,16.1,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 10,2.42,1679.0
2753,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,32768.0,524288.0,SSD,Windows 11,3.64,1932.92
2754,Dell,Intel Core i7 6700HQ   2.60GHz,6526.0,GeForce RTX 3050,12961.0,16.0,3072.0,1920.0,16384.0,524288.0,SSD,Windows 10,,1389.0
2755,Dell,Intel Core i7 5557U   3.10GHz,3089.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 10,,999.0
2756,MSI,Intel Core i7 13620H,26454.0,GeForce RTX 4060,19560.0,17.3,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,2.59,1769.6
2758,Dell,Intel Core i3 7100   3.90GHz,4346.0,Intel HD Graphics 620,926.0,15.6,1920.0,1080.0,32768.0,262144.0,SSD,Windows 10,3.64,979.0
2760,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1600.0,900.0,16384.0,1048576.0,SSD,Windows 11,2.39,679.99
2761,HP,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3070,22459.0,17.3,2560.0,1440.0,16384.0,524288.0,SSD,Windows 10,,1499.0
2763,HP,Intel Celeron E3400   2.60GHz,844.0,Intel UHD Graphics 600,324.0,14.0,1366.0,768.0,4096.0,65536.0,SSD,ChromeOS,,217.0
2764,Dell,AMD Ryzen 5 3350G,9041.0,GeForce RTX 3070 Ti,23757.0,17.3,1920.0,1080.0,32768.0,2048000.0,SSD,Windows 11,3.64,2598.74
2765,Dell,Intel Core i7 11700   2.50GHz,19972.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,1549.0
2766,Asus,Intel Core i9 8950HK   2.90GHz,10566.0,GeForce GTX 1050 Ti,6308.0,15.6,3840.0,2160.0,16384.0,524288.0,SSD,Windows 10,2.50,1799.99
2770,Dell,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1080.0,49152.0,1048576.0,SSD,Windows 10,2.52,1359.0
2773,Best 2 in 1 Laptop,Intel Core i7 1260P,17229.0,GeForce MX550,4601.0,16.0,3840.0,2160.0,16384.0,,,Windows 11,1.77,1799.0
2774,Lenovo,Intel Core i7 950   3.07GHz,3200.0,GeForce GTX 1660 Ti,12956.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 10,2.46,1199.0
2776,HP,Intel Core i3 8121U   2.20GHz,4388.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,24576.0,524288.0,SSD,Windows 10,,479.0
2780,Dell,Intel Core i5 12600H,23062.0,Intel UHD Graphics 620,1042.0,13.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,1.32,858.15
2784,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 10,2.32,929.0
2785,Dell,Intel Core i7 12800H,24971.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,16384.0,262144.0,SSD,Windows 11,3.64,1979.99
2786,Lenovo,Intel Core i3 530   2.93GHz,1486.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,20480.0,262144.0,SSD,Windows 11,1.86,418.0
2787,Dell,Intel Core i7 13620H,26454.0,Intel UHD Graphics,1476.0,14.0,1920.0,1080.0,32768.0,524288.0,SSD,Windows 11,1.22,935.54
2788,Dell,Intel Core i9 11900H   2.50GHz,20886.0,Quadro 2000 D,1239.0,15.6,3456.0,2160.0,65536.0,2621440.0,SSD,Windows 10,2.09,2534.28
2789,Acer,Intel Core i3 4130   3.40GHz,3323.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,4096.0,131072.0,SSD,Windows 11,2.45,355.0
2790,Asus,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 2050,7320.0,16.0,1920.0,1200.0,32768.0,2097152.0,SSD,Windows 11,1.82,1829.0
2791,Dell,Intel Core i7 7700HQ   2.80GHz,6925.0,GeForce RTX 3060 Ti,20599.0,15.6,1920.0,1200.0,32768.0,1048576.0,SSD,Windows 10,,2359.0
2792,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920.0,1080.0,8192.0,1048576.0,SSD,Windows 10,2.81,1219.0
2793,Lenovo,Intel Core i3 1115G4   3.00GHz,6132.0,Intel UHD Graphics,1476.0,13.3,1920.0,1080.0,8192.0,131072.0,SSD,ChromeOS,2.00,479.0
2794,HP,Intel Core i5 2410M   2.30GHz,1937.0,GeForce GTX 1650,7868.0,15.6,1920.0,1080.0,32768.0,1048576.0,SSD,Windows 10,,939.0
2795,Dell,Intel Core i9 13900H,29690.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,32768.0,1024000.0,SSD,Windows 11,3.64,1710.79
2797,Acer,Intel Core i5 1335U,16980.0,Intel Iris Pro Graphics 6200,1449.0,15.6,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,1.77,769.0
2798,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,524288.0,SSD,Windows 11,2.32,929.0
2799,Lenovo,AMD Athlon 64 X2 Dual Core 3800+,636.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,4096.0,131072.0,SSD,Windows 10,1.41,216.0
2800,GIGABYTE,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 3080 Ti,27324.0,17.3,3840.0,2160.0,16384.0,2097152.0,SSD,Windows 11,2.59,3845.17
2801,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3080 Ti,27324.0,17.3,1920.0,1080.0,65536.0,524288.0,SSD,Windows 11,3.64,2412.47
2803,Asus,Intel Core i7 6920HQ   2.90GHz,7303.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,2097152.0,SSD,Windows 10,1.68,1329.99
2804,Dell,AMD Ryzen 5 6600H,19012.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,,979.0
2805,IST Computers,Intel Core i5 4250U   1.30GHz,2163.0,Intel Iris Pro Graphics 6200,1449.0,14.0,1920.0,1080.0,16384.0,1048576.0,SSD,Windows 11,,799.98
2807,Dell,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 4060,19560.0,15.6,1920.0,1080.0,65536.0,2097152.0,SSD,Windows 11,,2099.0
2808,Lenovo,Intel Core i9 11900H   2.50GHz,20886.0,GeForce RTX 4070,26876.0,16.0,2560.0,1600.0,65536.0,2097152.0,SSD,Windows 11,,2649.0
2811,HP,Intel Core i5 1335U,16980.0,Intel Iris Pro Graphics 6200,1449.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 11,,819.0
2812,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 2050,7320.0,14.5,2880.0,1800.0,32768.0,1048576.0,SSD,Windows 11,4.36,2183.27
2813,Dell,Intel Core i5 670   3.47GHz,2533.0,Intel UHD Graphics,1476.0,16.0,1920.0,1200.0,32768.0,524288.0,SSD,Windows 11,2.64,1143.44
2814,HP,Intel Core i5 11300H   3.10GHz,10984.0,GeForce RTX 4060,19560.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 11,2.68,1899.0
2818,Acer,Intel Core i5 11400H   2.70GHz,15826.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,24576.0,1048576.0,SSD,Windows 11,2.10,869.0
2820,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Pro Graphics 6200,1449.0,13.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.00,889.0
2821,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,16.0,2560.0,1600.0,32768.0,1048576.0,SSD,Windows 10,2.77,1599.0
2822,MSI,Intel Core i5 10200H   2.40GHz,8185.0,GeForce RTX 3050,12961.0,15.6,1920.0,1080.0,8192.0,1048576.0,SSD,Windows 10,,1009.99
2823,Dell,Intel Core i3 3217U   1.80GHz,1218.0,Intel UHD Graphics,1476.0,14.0,1366.0,768.0,65536.0,1048576.0,SSD,Windows 10,2.09,1052.19
2824,HP,Intel Celeron 2.80GHz,190.0,Intel UHD Graphics,1476.0,15.6,1366.0,768.0,16384.0,1048576.0,SSD,Windows 11,1.75,469.0
2825,Lenovo,Intel Core i7 11700   2.50GHz,19972.0,GeForce RTX 3060,17089.0,15.6,2560.0,1440.0,32768.0,1048576.0,SSD,Windows 11,2.41,1969.0
2826,Asus,Intel Core i7 10750H   2.60GHz,12012.0,GeForce RTX 2070,16181.0,17.3,1920.0,1080.0,16384.0,524288.0,SSD,Windows 10,2.82,1668.06
2827,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3060,17089.0,15.6,1920.0,1080.0,32768.0,2097152.0,SSD,Windows 11,2.00,1989.99
2828,Dell,AMD Ryzen 3 3200G,7148.0,Radeon RX 6700 XT,19868.0,17.3,1920.0,1080.0,65536.0,2048000.0,SSD,Windows 11,3.64,1882.14
2831,Lenovo,Intel Pentium 4 1.50GHz,86.0,Intel UHD Graphics,1476.0,15.6,1920.0,1080.0,12288.0,131072.0,SSD,Windows 11,2.23,458.14
