,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
2479,Acer,AMD Ryzen 3 3350U,5853,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,4096,524288,Windows 11,1.81,489
2480,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel Arc,4253,17.3,1920,1080,8192,262144,Windows 11,1.74,379.99
2481,Lenovo,Intel Pentium M 1.10GHz,184,Intel Arc,4253,15.6,1920,1080,4096,131072,Windows 11,1.68,241.09
2482,Dell,Intel Core i7 12650H,23276,GeForce GTX 1650 Ti,7576,17,1920,1200,32768,2097152,Windows 10,2.51,2862.08
2483,Acer,Intel N50,2350,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 11,2.15,947.51
2484,Dell,Intel Core i5 12450H,17441,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,1.8,722.77
2485,Dell,Intel Core i5 6200U   2.30GHz,2999,Intel UHD Graphics,1476,14,1366,768,16384,131072,Windows 10,1.51,303.98
2486,Acer,AMD C 30,178,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,8192,524288,Windows 11,1.46,588.6
2487,MSI,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14,1920,1080,8192,524288,Windows 10,1.41,585.33
2488,HP,AMD Ryzen 5 7520U,9475,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16384,1048576,Windows 10,1.5,589
2490,Lenovo,Intel Core i5 12600H,23062,Intel HD Graphics 620,926,14,1920,1080,8192,262144,Windows 10,1.59,559
2491,Acer,Intel Core i5 12500H,21525,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,2.5,804.75
2492,Acer,Intel Core i7 13700H,28003,GeForce RTX 2050,7320,16,1920,1200,65536,4194304,Windows 11,2.7,2019
2493,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 11,2.52,1433.37
2494,Microsoft,Intel Core i7 10700   2.90GHz,16550,Intel Iris Xe,2690,13.5,2256,1504,16384,524288,Windows 10,0.46,988
2495,Dell,Intel Core i7 13705H,23728,Intel UHD Graphics,1476,14,1920,1080,16384,1024000,Windows 11,3.64,1045.27
2496,Acer,Intel Core i7 12650H,23276,GeForce RTX 4060,19560,15.6,1920,1080,32768,2097152,Windows 11,2.5,1599
2497,Lenovo,Intel Core i5 13420H,18753,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 10,1.73,999.99
2498,Dell,Intel Core i7 1255U,13775,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 10,1.68,949
2500,HP,Intel Core i7 4600U   2.10GHz,2703,Intel Arc,4253,14,1366,768,8192,122880,Windows 10,1.8,257.98
2501,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,16384,524288,Windows 11,1.92,1847.99
2502,MSI,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3070,22459,15.6,1920,1080,32768,1048576,Windows 11,2.41,1479
2503,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3080 Ti,27324,17.3,1920,1080,12288,524288,Windows 11,3.64,2598.74
2504,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,32768,1048576,Windows 11,3.09,1659
2505,HP,AMD Ryzen 7 5700U,15853,Ryzen 3 4300G with Radeon Graphics,2040,14,1366,768,16384,2097152,Windows 11,2.55,889.99
2506,HP,Intel Core i5 1035G1   1.00GHz,7460,Intel Arc,4253,15,1366,768,8192,524288,Windows 10,2,529.82
2508,Dell,Intel Core i3 1215U,11027,Intel UHD Graphics,1476,15.6,1920,1080,16384,1048576,Windows 11,1.84,549
2509,Lenovo,Intel Core i5 1155G7   2.50GHz,10280,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,1.68,649
2510,HP,Intel Core i7 1355U,15287,Intel Iris Xe,2690,14,1920,1080,16384,4194304,Windows 11,1.52,1519
2511,Dell,Intel Core i5 10310U   1.70GHz,6444,Intel UHD Graphics 620,1042,15.6,1920,1080,16384,524288,Windows 10,1.82,860.77
2513,HP,Intel N50,2350,Intel Iris Xe,2690,13.3,3840,2160,8192,524288,Windows 10,1.3,795
2514,HP,Intel Core i5 12600H,23062,Intel UHD Graphics,1476,15.6,1366,768,8192,524288,Windows 10,2,549
2515,Asus,AMD Ryzen 7 6800H,23656,Ryzen 3 4300G with Radeon Graphics,2040,17.3,1920,1080,8192,524288,Windows 11,2.3,999.99
2516,MSI,Intel Core i7 12650H,23276,GeForce RTX 2050,7320,15.6,1920,1080,32768,1048576,Windows 11,1.85,1369
2517,HP,Intel Core i7 1355U,15287,Intel Iris Xe,2690,14,1920,1080,32768,1048576,Windows 11,1.4,1069
2518,Acer,Intel Core i3 1315U,13004,Intel UHD Graphics,1476,15.6,1920,1080,8192,262144,ChromeOS,2.55,799.99
2519,Dell,Intel Core i9 13980HX,48083,GeForce RTX 3070,22459,16,2560,1600,32768,2048000,Windows 11,2.45,1747.51
2520,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3070 Ti,23757,15.6,1920,1080,16384,1024000,Windows 11,3.64,1672.68
2521,Acer,AMD Ryzen 5 5625U,15084,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 10,2.71,729
2522,HP,Intel Celeron 1.70GHz,101,Intel UHD Graphics 600,324,15.6,1920,1080,16384,1048576,Windows 10,1.78,359.99
2523,Panasonic,Intel Core i5 4310U   2.00GHz,2542,Intel UHD Graphics 600,324,14,1366,768,8192,491520,Windows 10,2.55,550
2524,Dell,Intel Core i5 8250U   1.60GHz,5897,Intel Arc,4253,14,1920,1080,16384,262144,Windows 10,2.52,642.84
2525,Dell,Intel Core i7 1250U,12421,GeForce RTX 4060,19560,17,1920,1200,32768,1024000,Windows 11,3.64,2759.28
2526,Dell,Intel Core i5 10310U   1.70GHz,6444,Intel UHD Graphics,1476,13,1920,1080,16384,262144,Windows 10,2.77,299.99
2527,Acer,Intel Celeron N4000   1.10GHz,1417,Intel Arc,4253,15.6,1366,768,4096,65536,ChromeOS,1.9,172.26
2529,HP,Intel Core i5 12450H,17441,GeForce GTX 1650,7868,15,1366,768,8192,524288,Windows 10,2.41,590.22
2530,Apple,Apple A8,1536,Intel Arc,4253,13.3,2560,1600,24576,524288,MacOS,2.77,1899
2531,Acer,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3060,17089,16,2560,1600,16384,2097152,Windows 10,2.41,1749
2533,Dell,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,1.74,812.99
2534,Dell,Intel Core i7 13700H,28003,Intel UHD Graphics,1476,14,1920,1080,32768,524288,Windows 11,3.64,1138.82
2535,MSI,AMD Ryzen 7 7735HS,24268,GeForce RTX 4060,19560,17.3,1920,1080,32768,1048576,Windows 11,3.85,1499
2536,Asus,Intel Core i3 3217U   1.80GHz,1218,Intel HD Graphics 620,926,15.6,1366,768,4096,512000,Windows 8,2.14,529
2537,Asus,AMD Ryzen 7 5800H,21133,Ryzen 3 4300G with Radeon Graphics,2040,14,1920,1080,16384,524288,Windows 10,1.3,989
2538,HP,Intel Celeron N3050   1.60GHz,592,Intel UHD Graphics,1476,13.3,1366,768,2048,32768,Windows 10,1.55,159.98
2539,LG,Intel Core i7 1250U,12421,Intel Arc,4253,16,3840,2160,16384,1048576,Windows 11,1.25,1296.99
2540,Lenovo,Intel Core i7 1355U,15287,Intel Iris Xe,2690,14,1920,1200,16384,1048576,Windows 11,1.33,1759.99
2541,MSI,Intel Core i7 12650H,23276,GeForce RTX 3060,17089,16,2560,1600,32768,1048576,Windows 11,2.77,1649.99
2542,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,17,3840,2160,65536,4096000,Windows 11,3.64,3118.54
2543,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,17,3840,2160,65536,2048000,Windows 11,3.64,3641.24
2544,Acer,Intel N50,2350,Intel Arc,4253,17.3,1920,1080,8192,524288,Windows 10,3.12,662.33
2545,Lenovo,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,24576,1048576,Windows 10,2.61,689
2546,Lenovo,Intel Core i7 14700HX,37546,Intel Iris Xe,2690,16,2560,1600,16384,1048576,Windows 11,2.09,768
2547,Acer,Intel Core i5 3340   3.10GHz,4249,MxGPU,1826,13.5,2256,1504,8192,262144,Windows 10,1.2,749
2548,Asus,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1920,1080,12288,524288,Windows 10,1.32,619
2549,Lenovo,Intel Core i7 1185G7   3.00GHz,10552,Quadro P500,1602,14,1920,1080,32768,1048576,Windows 11,1.45,1339
2550,MSI,Intel Core i7 12700H,26423,GeForce RTX 3070,22459,15.6,1920,1080,24576,1048576,Windows 11,2.25,1639
2551,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,14,1920,1080,16384,524288,Windows 11,3.64,1689.62
2552,Acer,Intel N50,2350,GeForce RTX 4070,26876,16,2560,1440,16384,1048576,Windows 10,3.64,1754.14
2553,Dell,Intel Core i9 13900,48120,RTX A2000,13772,17.3,1920,1080,32768,1024000,Windows 11,3.64,2585.75
2554,Asus,Intel Pentium Silver N6000   1.10GHz,3089,Intel UHD Graphics,1476,14,1920,1080,4096,131072,Windows 11,2.27,419.99
2555,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,1920,1200,16384,524288,Windows 11,3.64,1847.99
2556,HP,Intel Core i5 1335U,16980,Intel Iris Xe,2690,17.3,1920,1080,12288,524288,Windows 11,2.09,583
2557,HP,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,13.3,1920,1080,16384,1048576,Windows 10,1.35,1199
2558,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,14,1920,1080,16384,262144,Windows 10,3.64,1079.91
2559,Dell,Intel Core i5 8365U   1.60GHz,6247,Intel UHD Graphics,1476,14,1366,768,8192,512000,Windows 10,1.48,359.98
2560,MSI,Intel Core i7 12700H,26423,GeForce RTX 3070,22459,15.6,1920,1080,49152,3145728,Windows 10,1.52,2019
2561,Acer,Intel Core i3 N305,9978,Intel UHD Graphics,1476,14,1920,1200,8192,131072,Windows 11,1.55,412.82
2562,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,17.3,1920,1080,12288,262144,Windows 10,2.39,679.99
2563,Asus,AMD Embedded R Series RX 216GD,1628,Radeon R7E,564,15.6,1366,768,8192,131072,Windows 10,2,299
2564,Dell,Intel Core i7 640M   2.80GHz,2059,Intel UHD Graphics 620,1042,13.3,1920,1080,8192,524288,Windows 10,1.18,713.87
2565,Dell,Intel Core i7 12800H,24971,Intel Arc,4253,15.6,1366,768,65536,2048000,Windows 11,1.59,1354.81
2566,Lenovo,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1080,65536,4194304,Windows 11,2.04,1859
2567,Asus,Intel Core i7 13650HX,32140,GeForce RTX 4060,19560,16,1920,1200,16384,1048576,Windows 11,2.5,1899
2568,Asus,Intel Pentium P6000   1.87GHz,787,Intel UHD Graphics,1476,13.3,1920,1080,8192,262144,Windows 11,0.77,899.99
2569,Dell,Intel Core i7 1165G7   2.80GHz,10346,Intel Arc,4253,15.6,1920,1080,8192,262144,Windows 10,1.85,863.99
2570,Dell,Intel Core i5 3317U   1.70GHz,2010,Intel Arc,4253,14,1366,768,32768,524288,Windows 10,2.27,285.05
2571,MSI,Intel Core i7 13620H,26454,GeForce RTX 4060,19560,16,2560,1600,65536,1048576,Windows 10,5,1949
2572,Dell,Intel Core i5 12600H,23062,Intel Arc,4253,14,1920,1080,8192,1048576,Windows 10,3.65,1664.9
2573,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,2.3,1119
2574,Goldengulf,Intel Atom x5 Z8350   1.44GHz,896,Q12U 1,5164,10.1,1280,800,2048,32768,Windows 10,1.4,218.86
2575,HP,AMD Ryzen 7 6800H,23656,GeForce RTX 3060,17089,16.1,1920,1080,32768,1048576,Windows 11,2.73,1659.99
2576,Asus,Intel Core m3 8100Y   1.10GHz,2877,Intel HD Graphics 620,926,14,1920,1080,4096,131072,No OS,1.27,281.5
2577,Acer,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3060,17089,16,2560,1600,32768,2097152,Windows 10,1.71,1749
2578,Acer,AMD Ryzen 5 5625U,15084,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,2.15,769
2579,MSI,Intel Core i7 13620H,26454,GeForce RTX 4060,19560,17.3,1920,1080,49152,1048576,Windows 11,2.6,1749.6
2580,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14,1366,768,12288,1048576,Windows 10,2.05,449
2581,HP,Intel Pentium Silver N5000   1.10GHz,2595,Intel UHD Graphics 605,369,14,1366,768,4096,65536,ChromeOS,1.5,250
2582,Acer,Intel Pentium P6000   1.87GHz,787,Intel UHD Graphics,1476,15.6,1920,1080,8192,65536,ChromeOS,1.6,403.75
2583,Dell,Intel Core i7 8550U   1.80GHz,5931,Intel HD Graphics 620,926,13.3,1920,1080,8192,262144,Windows 10,1.2,789
2584,Acer,AMD Ryzen 7 7735HS,24268,GeForce RTX 2050,7320,17.3,1920,1080,16384,1048576,Windows 11,3,1349
2585,GIGABYTE,Intel Core i7 13700H,28003,GeForce RTX 4060,19560,15.6,2560,1440,16384,1048576,Windows 11,2.25,1399
2586,MSI,Intel Core i7 1260P,17229,Intel Iris Xe,2690,14,1920,1080,16384,524288,Windows 10,2.24,1299
2587,Dell,Intel Core i7 13705H,23728,GeForce RTX 3080 Ti,27324,15.6,1920,1080,32768,2048000,Windows 11,1.9,1871.09
2588,Dell,Intel Core i5 10300H   2.50GHz,8473,Intel UHD Graphics,1476,14,1920,1080,8192,262144,Windows 10,1.55,1595
2589,HP,Intel Core i5 5300U   2.30GHz,2736,Intel UHD Graphics,1476,11.6,1366,768,8192,262144,Windows 10,1.41,227.98
2590,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,65536,2097152,Windows 11,2.32,2619
2592,Dell,AMD Ryzen 7 3750H,8185,GeForce RTX 3080 Ti,27324,17.3,1920,1080,32768,524288,Windows 11,3.64,2371.2
2593,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,49152,2097152,Windows 11,2.82,2579
2594,Asus,AMD Ryzen 9 5900HX,22681,GeForce RTX 3050,12961,15.6,1920,1080,16384,1048576,Windows 10,2,1499
2595,Asus,Intel Core Duo T2450   2.00GHz,411,Radeon R2,240,10.1,1366,768,4096,256000,Windows Vista,1.14,799
2596,Asus,AMD Ryzen 9 6900HS,23896,GeForce RTX 3060,17089,15.6,2560,1440,16384,1048576,Windows 11,1.9,1769
2597,Dell,Intel Core i7 12800H,24971,Intel UHD Graphics,1476,15.6,1920,1080,16384,524288,Windows 11,1.55,993.29
2598,Dell,AMD Ryzen 7 1700,14812,Radeon RX 460,4112,18,2560,1600,16384,524288,Windows 11,3.64,1895.65
2599,Acer,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 11,2.5,1399
2600,Acer,Intel Core i5 12450H,17441,Intel Iris Xe,2690,15.6,1920,1080,16384,524288,Windows 11,2.46,589
2601,HP,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16.1,1920,1080,32768,1048576,Windows 11,2.41,1559
2602,Acer,Intel Core i7 11800H   2.30GHz,20753,GeForce RTX 3060,17089,16,2560,1600,16384,1048576,Windows 10,2.56,1549
2603,Acer,Intel Core i7 13700H,28003,GeForce RTX 2050,7320,16,1920,1200,32768,2097152,Windows 10,2.7,1619
2604,MSI,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,13.4,1920,1200,16384,524288,Windows 10,1.35,1389.35
2605,Dell,Intel N50,2350,GeForce GTX 1650 Ti,7576,15.6,1920,1200,32768,1048576,Windows 10,1.2,1599.99
2606,Samsung,Intel Core i5 10210U   1.60GHz,6228,Intel UHD Graphics,1476,13.3,3840,2160,8192,262144,ChromeOS,1.05,599.99
2607,HP,AMD Ryzen 3 3250U,3855,Ryzen 3 4300G with Radeon Graphics,2040,14,1920,1080,8192,131072,Windows 11,1.66,285
2608,Lenovo,Intel Core i5 11300H   3.10GHz,10984,GeForce GTX 1650,7868,15.6,1920,1080,16384,1048576,Windows 10,2.27,929
2609,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16384,1048576,Windows 11,2.55,1559
2610,HP,Intel Pentium Silver N5000   1.10GHz,2595,Intel UHD Graphics 605,369,11.6,1366,768,4096,131072,Windows 10,1.27,284.07
2611,Dell,Intel Core i5 1334U,12802,Intel UHD Graphics,1476,14,1920,1080,32768,1024000,Windows 11,3.64,1045.27
2612,MSI,Intel Core i7 12700H,26423,GeForce RTX 3070 Ti,23757,17.3,1920,1080,32768,1048576,Windows 11,4.33,2049.89
2613,Dell,Intel Core i7 12650H,23276,T500,3708,15.6,1366,768,8192,524288,Windows 11,2.98,1097.24
2614,ROKC,Intel Core i3 1115G4   3.00GHz,6132,Intel Arc,4253,15.6,1920,1080,20480,1024000,Windows 11,1.64,499.99
2615,Acer,AMD Ryzen 7 5700U,15853,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16384,524288,Windows 11,1.76,839
2616,Acer,AMD Ryzen 5 3500U,6978,Ryzen 3 4300G with Radeon Graphics,2040,15.6,1920,1080,16384,524288,Windows 10,1.7,589
2617,HP,Intel Core i7 1195G7   2.90GHz,11045,Intel Iris Xe,2690,15.6,1920,1080,16384,1048576,Windows 11,1.65,1189
2618,Dell,Intel Core i5 2310   2.90GHz,3642,Intel UHD Graphics,1476,15.6,1920,1080,16384,262144,Windows 11,1.59,1097.24
2619,HP,Intel Core i7 1250U,12421,Intel Arc,4253,15.6,1920,1080,16384,524288,No OS,2.99,845.99
2620,Asus,Intel Core i3 530   2.93GHz,1486,Intel UHD Graphics,1476,15.6,1920,1080,8192,131072,Windows 10,1.8,359.98
2621,HP,Intel Core i7 12650H,23276,GeForce RTX 3050 4GB Laptop GPU,7041,15.6,1920,1080,32768,2097152,Windows 11,2.32,1599.99
2622,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Arc,4253,14,1920,1080,32768,1024000,Windows 11,1.64,699.99
2623,HP,Intel Pentium N4200   1.10GHz,2169,Intel Arc,4253,15.6,1920,1080,16384,524288,Windows 11,2.27,239.98
2624,Dell,Intel Core i5 12600H,23062,Intel Arc,4253,14,1920,1080,8192,262144,Windows 10,2.03,1518.44
2625,Dell,AMD Ryzen 3 4300G,10954,GeForce RTX 3070,22459,15.6,1920,1080,65536,2097152,Windows 11,1.79,2659
2626,Asus,Intel Core m3 8100Y   1.10GHz,2877,Intel UHD Graphics 615,751,14,1920,1080,8192,131072,ChromeOS,1.5,289
2627,MSI,Intel Core i9 13900H,29690,GeForce RTX 4070,26876,17.3,1920,1080,32768,1048576,Windows 11,1.66,1949
2628,MSI,Intel Core i7 1260P,17229,GeForce RTX 3060,17089,15.6,1920,1080,65536,2097152,Windows 11,1.82,1815
2629,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3070,22459,15.6,1920,1080,16384,1024000,Windows 11,2.55,1531.95
2630,Asus,Intel Core i9 12900H,28523,GeForce RTX 3070 Ti,23757,15.6,2560,1440,32768,2097152,Windows 10,2.3,2369
2631,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,1920,1200,16384,524288,Windows 10,1.86,979.99
2632,HP,Intel Core i5 1135G7   2.40GHz,9891,Intel Iris Xe,2690,15.6,1366,768,32768,524288,Windows 11,1.7,939.99
2634,Lenovo,Intel Core i7 1165G7   2.80GHz,10346,Intel Iris Xe,2690,15.6,1920,1080,12288,1048576,Windows 11,1.76,919.99
2636,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,1920,1080,16384,524288,Windows 11,3.64,1368.91
2638,Lenovo,AMD Ryzen 7 5700U,15853,Ryzen 3 4300G with Radeon Graphics,2040,16,1920,1200,16384,1048576,Windows 10,2.1,959
2640,Dell,Intel Core i5 1235U,13554,Intel UHD Graphics,1476,16,1920,1200,32768,1048576,Windows 11,1.86,729.99
2641,HP,Intel Core i7 1370P,21088,Intel Iris Xe,2690,16,1920,1200,65536,1048576,Windows 10,1.61,1699
2642,Dell,Intel Core i5 1235U,13554,Intel Iris Xe,2690,14,1920,1080,32768,1048576,Windows 11,1.36,829
2643,Dell,Intel Core i7 12700H,26423,Intel Arc,4253,15.6,1920,1080,32768,1024000,Windows 10,2.46,1699.81
2644,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17.3,1920,1080,32768,1048576,Windows 10,2.91,1699
2645,Microsoft,Intel Core i5 12450H,17441,Intel Iris Pro Graphics 6200,1449,13.5,2256,1504,8192,524288,Windows 10,1.27,679
2646,Dell,Intel Core i9 12950HX,32933,GeForce RTX 3050,12961,15.6,1920,1200,32768,1048576,Windows 10,1.91,2145.96
2647,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,1920,1200,65536,2048000,Windows 11,3.64,2105.55
2648,HP,Intel Core i7 10750H   2.60GHz,12012,GeForce GTX 1660,11706,16.1,1920,1080,16384,524288,Windows 10,2.18,1199
2649,Acer,Intel N50,2350,Intel Arc,4253,14,2560,1440,16384,524288,Windows 11,1.1,950.64
2650,Adata,Intel Core i7 13700H,28003,GeForce RTX 2050,7320,15.6,1920,1080,32768,1048576,Windows 11,0.01,1199.99
2653,Lenovo,Intel Core i7 1355U,15287,Intel UHD Graphics,1476,14,1920,1200,32768,1048576,Windows 11,3.64,1111.27
2654,Dell,Intel Core i5 7300U   2.60GHz,3683,GeForce 7300 GS,78,14,1366,768,16384,524288,Windows 10,2.7,212
2655,Lenovo,Intel Core i5 4300U   1.90GHz,2499,Intel UHD Graphics,1476,14,1366,768,8192,512000,Windows 10,1.77,212.98
2656,Asus,Intel Core i3 1115G4   3.00GHz,6132,Intel UHD Graphics,1476,14,1366,768,12288,1048576,Windows 11,1.64,449
2657,MSI,Intel Core i7 12650H,23276,GeForce RTX 3070,22459,15.6,1920,1080,16384,524288,Windows 11,1.5,1274
2658,Lenovo,Intel Core i5 1035G1   1.00GHz,7460,Intel UHD Graphics,1476,17.3,1600,900,8192,524288,Windows 11,1.36,709
2659,Dell,AMD Ryzen 5 3500U,6978,Radeon Vega 8,1585,15.6,1920,1080,8192,262144,Windows 10,1.23,398.99
2660,HP,AMD Ryzen 5 4500,16178,GeForce RTX 2050,7320,15.6,1920,1080,32768,1048576,Windows 11,2.32,661.84
2661,MSI,Intel Core i7 4560U   1.60GHz,2950,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 10,2.09,1099.99
2662,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,14,1920,1080,32768,2048000,Windows 11,3.64,1913.02
2663,Dell,Intel Core i5 2310   2.90GHz,3642,Intel UHD Graphics,1476,14,1920,1080,8192,524288,Windows 11,3.64,1270.49
2665,HP,Intel Core i5 750   2.67GHz,2521,Intel Iris Xe,2690,13.3,1920,1080,16384,1048576,Windows 11,1.32,1099
2666,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,65536,2048000,Windows 11,1.8,1191.25
2667,MSI,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,17.3,1920,1080,16384,1048576,Windows 11,4.32,1899
2668,GIGABYTE,Intel Core i7 12700H,26423,GeForce RTX 3070 Ti Laptop GPU,18253,16,3840,2160,16384,1048576,Windows 11,2.3,1489.99
2669,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,1920,1200,65536,2048000,Windows 11,3.64,2105.55
2670,MSI,Intel Core i7 12700H,26423,GeForce RTX 3070 Ti,23757,15.6,1920,1080,32768,524288,Windows 11,2.09,1684
2671,thunderb,Intel Celeron N5105   2.00GHz,4066,Intel UHD Graphics,1476,15.6,1920,1080,16384,131072,Windows 11,1.98,399.99
2672,MSI,Intel Core i7 8750H   2.20GHz,9947,GeForce GTX 1650,7868,15.6,1920,1080,16384,1048576000,Windows 10,1.86,799
2673,Lenovo,AMD Ryzen 7 7730U,18825,Ryzen 3 4300G with Radeon Graphics,2040,16,1920,1200,24576,1048576,Windows 11,1.81,1149
2674,HP,Intel Core i7 1255U,13775,Intel Iris Xe,2690,17.3,1600,900,16384,1048576,Windows 11,2.16,1069
2675,Dell,Intel Core i7 12700H,26423,GeForce RTX 3060,17089,15.6,1920,1080,16384,524288,Windows 11,2.52,1024.99
2676,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,16,1920,1200,24576,2097152,Windows 11,2.03,1059.99
2677,Acer,Intel Core i7 11600H   2.90GHz,16162,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 10,2.2,899
2678,Dell,Intel Core i7 13705H,23728,GeForce RTX 3070 Ti,23757,15.6,1920,1080,32768,524288,Windows 11,3.64,1871.09
2679,Acer,Intel Core i5 10300H   2.50GHz,8473,GeForce RTX 3050,12961,15.6,1920,1080,16384,1048576,Windows 11,2.3,1179
2680,HP,Intel Core i5 5300U   2.30GHz,2736,Intel UHD Graphics,1476,11.6,1366,768,8192,524288,Windows 10,1.4,249.98
2681,Dell,Intel Core i7 12650H,23276,Intel Arc,4253,15.6,1920,1080,32768,1024000,Windows 10,1.8,1080.37
2682,Dell,Intel Core i7 13705H,23728,GeForce RTX 3060,17089,15.6,1920,1080,16384,1024000,Windows 11,1.84,1472.99
2683,Dell,Intel Core i5 1235U,13554,Intel Iris Xe,2690,16,1920,1200,16384,1048576,Windows 11,1.88,883.1
2684,HP,AMD Ryzen 3 5300U,9716,Ryzen 3 4300G with Radeon Graphics,2040,14,1366,768,8192,262144,Windows 11,2.19,429
2685,Lenovo,AMD Embedded R Series RX 216GD,1628,Radeon HD 8330,258,11.6,1366,768,4096,512000,Windows 7,2.5,249.99
2686,Dell,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,15.6,1920,1200,16384,1048576,Windows 11,4.59,1620
2687,Acer,Intel Core i7 11600H   2.90GHz,16162,GeForce RTX 3060,17089,16,2560,1600,16384,524288,Windows 11,3.66,1489
2688,MSI,Intel Core i7 12700H,26423,GeForce RTX 3050,12961,17.3,1920,1080,16384,1048576,Windows 11,2.73,1399
2689,HP,Intel Core i5 13420H,18753,GeForce RTX 3050,12961,15.6,1920,1080,8192,524288,Windows 11,3.18,749
2690,Dell,AMD Ryzen 7 2700,15735,GeForce RTX 3060,17089,17.3,1920,1080,32768,1024000,Windows 11,3.64,1569.63
2691,Dell,Intel Core i7 1255U,13775,GeForce MX570,6020,16,1920,1200,32768,2097152,Windows 10,1.87,1559
2692,HP,Intel Core i5 2520M   2.50GHz,2230,Intel UHD Graphics,1476,14,1366,768,4096,327680,Windows 10,2.87,166.98
2693,Dell,Intel Core i7 13705H,23728,GeForce RTX 3050,12961,15.6,3456,2160,32768,2048000,Windows 11,3.64,2272.9
2694,Lenovo,AMD Ryzen 5 5600H,17093,Intel UHD Graphics 750,1742,15.6,1920,1080,4096,131072,Windows 10,1.7,249
