,Brand,CPU Name,CPU Mark,GPU Name,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,OS,Weight,Price
7725,Lenovo,Intel Core i5 5200U   2.20GHz,2502.0,Intel UHD Graphics,1476.0,12.5,1366,768,8.0,500.0,Windows 10,1.58,207.98
7726,Dell,Intel Core i7 13650HX,32140.0,GeForce RTX 2050,7320.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.04,1369.0
7727,Asus,AMD Ryzen 9 3900,30837.0,GeForce RTX 3060,17089.0,16.0,2560,1600,16.0,1024.0,Windows 10,1.9,1859.99
7728,HP,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,32.0,2048.0,Windows 11,1.53,916.0
7729,HP,Intel Core i5 1130G7   1.10GHz,8641.0,Intel HD Graphics 620,926.0,15.6,1920,1080,32.0,512.0,Windows 10,1.36,599.79
7730,Dell,Intel Core i7 6820HQ   2.70GHz,6834.0,Intel HD Graphics 620,926.0,17.3,1920,1080,8.0,256.0,Windows 10,5.34,449.0
7731,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,3840,2160,16.0,1000.0,Windows 11,3.64,2179.35
7733,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,17.3,1600,900,16.0,512.0,Windows 10,2.68,658.79
7734,HP,Intel Core i5 1245U,13481.0,Intel Iris Xe,2690.0,14.0,1920,1200,32.0,1024.0,Windows 10,1.79,965.0
7735,HP,Intel Core i7 6600U   2.60GHz,3451.0,Intel UHD Graphics,1476.0,12.5,1366,768,8.0,256.0,Windows 10,1.27,268.98
7736,HP,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,17.3,1920,1080,16.0,1024.0,Windows 10,2.0,1439.0
7737,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,15.6,1366,768,32.0,1024.0,Windows 11,1.69,559.79
7738,Lenovo,Intel N50,2350.0,Intel HD Graphics 620,926.0,14.0,1920,1080,4.0,128.0,Windows 10,2.14,208.98
7739,Microsoft,AMD C 30,178.0,Radeon HD 6320 Graphic,216.0,16.0,1920,1080,24.0,2048.0,No OS,3.48,299.99
7740,Dell,Intel Core i7 12650H,23276.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,1000.0,Windows 10,2.27,1182.99
7741,Dell,Intel Core i7 1365U,15451.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,256.0,Windows 11,1.84,899.0
7742,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 3050,12961.0,15.6,2880,1620,40.0,8192.0,Windows 11,1.61,3289.99
7743,HP,Intel Core i9 12900H,28523.0,GeForce RTX 3060,17089.0,16.1,2560,1440,32.0,2048.0,Windows 11,1.88,1339.0
7744,Acer,AMD Ryzen 5 7520U,9475.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.68,579.0
7745,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4050 Laptop GPU,14691.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,1199.99
7746,Lenovo,Intel Core i3 1005G1   1.20GHz,4982.0,Intel UHD Graphics,1476.0,14.0,1920,1080,4.0,128.0,Windows 11,1.5,339.97
7747,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,64.0,4096.0,Windows 11,2.6,2219.0
7748,HP,AMD Ryzen 7 7730U,18825.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.12,1097.62
7749,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920,1080,64.0,4096.0,Windows 11,2.0,1879.0
7750,Asus,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,14.0,1920,1080,32.0,2048.0,Windows 11,1.01,1979.83
7751,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,15.6,1920,1080,32.0,512.0,Windows 11,1.77,666.79
7752,HP,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,14.0,1920,1080,32.0,1024.0,Windows 11,1.66,928.32
7753,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,1024.0,Windows 11,1.77,579.99
7754,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Arc,4253.0,15.6,1920,1080,16.0,256.0,Windows 10,1.76,809.77
7755,Lenovo,Intel Core i5 1240P,17329.0,Intel Iris Xe,2690.0,14.0,2240,1400,8.0,512.0,Windows 11,2.22,630.0
7756,Lenovo,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,16.0,1920,1200,40.0,2048.0,Windows 11,1.69,1599.99
7758,Lenovo,AMD Ryzen 5 PRO 7540U,17868.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1200,16.0,256.0,Windows 11,1.83,1118.64
7759,Panasonic,Intel Core i5 2310   2.90GHz,3642.0,Intel HD Graphics 620,926.0,12.5,1366,768,12.0,480.0,Windows 10,1.82,849.0
7760,Dell,Intel Core i9 12900H,28523.0,GeForce RTX 3070,22459.0,16.0,2560,1600,64.0,4096.0,Windows 11,2.45,2449.0
7761,Asus,Intel Core i5 1035G1   1.00GHz,7460.0,Intel UHD Graphics,1476.0,13.3,1920,1080,8.0,512.0,Windows 10,1.18,929.0
7762,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3060,17089.0,16.0,2560,1600,16.0,512.0,Windows 11,2.45,1196.06
7763,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,15.6,1920,1200,16.0,1024.0,Windows 11,1.91,1889.08
7764,Asus,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,14.0,1920,1080,8.0,512.0,Windows 11,1.41,674.25
7765,Lenovo,AMD A6 8500P,1445.0,Radeon R4,333.0,14.0,1920,1080,4.0,64.0,Windows 10,1.41,164.0
7766,Acer,Intel Core i5 12450H,17441.0,Intel Iris Xe,2690.0,15.6,1920,1080,12.0,512.0,Windows 11,1.68,619.0
7768,Lenovo,Intel Core i7 13800H,27476.0,GeForce RTX 4080,34635.0,16.0,2560,1600,32.0,1024.0,Windows 10,1.99,2199.0
7769,GIGABYTE,Intel Core i7 12700H,26423.0,GeForce RTX 3070 Ti,23757.0,16.0,3840,2160,16.0,2048.0,Windows 11,2.32,1399.99
7770,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,14.0,1920,1080,32.0,1024.0,Windows 10,1.77,899.99
7771,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.61,599.0
7772,Lenovo,Intel Core i9 13900HX,44977.0,GeForce RTX 4070,26876.0,16.0,2560,1600,64.0,2048.0,Windows 11,2.55,2679.0
7773,Acer,Intel Pentium P6000   1.87GHz,787.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,64.0,ChromeOS,1.6,403.75
7774,Lenovo,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.51,1099.99
7775,Dell,Intel Core i7 12650H,23276.0,GeForce RTX 2060,14124.0,15.6,1920,1080,16.0,256.0,Windows 10,2.36,5087.88
7776,Asus,Intel Core i5 12450H,17441.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,512.0,Windows 11,1.85,799.99
7777,HP,AMD Ryzen 3 3250U,3855.0,Ryzen 3 4300G with Radeon Graphics,2040.0,14.0,1920,1080,32.0,4096.0,Windows 10,1.36,949.0
7778,Dell,Intel Core i5 1245U,13481.0,Intel Iris Xe,2690.0,14.0,1366,768,16.0,512.0,Windows 11,1.14,640.77
7779,Dell,Intel Core i7 1365U,15451.0,Intel Arc,4253.0,15.6,1920,1080,16.0,512.0,Windows 11,2.9,1424.26
7781,Acer,Intel Core i5 10300H   2.50GHz,8473.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,1024.0,Windows 10,3.58,747.99
7782,Asus,Intel Core i7 11370H   3.30GHz,11757.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,512.0,Windows 11,2.0,1079.0
7783,Dell,Intel Core i7 13700H,28003.0,Intel Arc A730M,8274.0,15.6,1920,1200,16.0,1024.0,Windows 11,1.91,1809.0
7784,HP,AMD Ryzen 5 5500U,13144.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,0.99,625.0
7785,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,1.82,1199.99
7786,Asus,AMD Ryzen 7 7730U,18825.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,17.3,1920,1080,24.0,1024.0,Windows 11,0.45,849.0
7787,MSI,Intel Core i5 13500H,23284.0,GeForce GTX 1650 with Max Q Design,6138.0,15.6,1920,1080,8.0,256.0,Windows 10,1.75,696.79
7788,Lenovo,AMD A4 9120,1223.0,Radeon R3,303.0,14.0,1920,1080,4.0,32.0,Chrome OS,2.8,193.99
7789,Dell,Intel Core i7 1165G7   2.80GHz,10346.0,Intel HD Graphics 620,926.0,15.6,1920,1080,32.0,512.0,Windows 11,2.13,1255.0
7790,HP,AMD 3020e,2458.0,Radeon R2,240.0,14.0,1366,768,4.0,64.0,Windows 10,1.45,235.99
7791,Dell,Intel Core i5 12450H,17441.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,256.0,Windows 11,2.17,627.95
7792,Lenovo,Intel N200,5455.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,128.0,No OS,2.14,504.63
7793,Asus,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,2.07,978.75
7795,HP,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,256.0,Windows 10,2.11,599.99
7796,Dell,Intel Core i7 2617M   1.50GHz,1687.0,Intel Iris Xe,2690.0,15.6,1920,1200,32.0,1024.0,Windows 11,1.68,839.0
7797,Lenovo,Intel Core i3 3217U   1.80GHz,1218.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.65,494.01
7798,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,17.3,1600,900,8.0,256.0,Windows 10,1.74,579.99
7799,Asus,Intel Core i3 12100TE,12961.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.75,569.0
7800,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,3,3072,16.0,512.0,Windows 11,2.2,999.0
7801,Acer,Intel Core i7 1355U,15287.0,GeForce RTX 2050,7320.0,15.6,1920,1080,16.0,1024.0,Windows 11,1.78,999.99
7802,LG,Intel Core i5 1240P,17329.0,Intel Iris Xe,2690.0,16.0,2560,1600,16.0,512.0,Windows 11,1.2,749.97
7804,Acer,Intel Core i3 1005G1   1.20GHz,4982.0,Intel HD Graphics 620,926.0,15.6,1920,1080,4.0,1024.0,Windows 10,2.22,566.78
7805,HP,Intel Core i5 1350P,20843.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,512.0,Windows 11,1.77,747.49
7806,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.41,469.99
7807,Lenovo,Intel Core i7 9750H   2.60GHz,10936.0,RTX A4000,19334.0,17.3,1920,1080,8.0,1024.0,Windows 10,1.62,2076.97
7809,Dell,Intel Core i7 13700H,28003.0,Intel Arc,4253.0,13.4,1920,1200,32.0,1000.0,Windows 11,1.23,1644.1
7810,Lenovo,Intel Core i5 1240P,17329.0,Radeon Vega 3,891.0,14.0,1920,1080,8.0,256.0,Windows 10,1.98,1128.0
7811,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,16.0,1920,1080,8.0,512.0,Windows 11,3.64,1682.91
7812,aichiw,Intel Celeron N5095   2.00GHz,4106.0,Intel UHD Graphics,1476.0,15.6,1920,1080,16.0,512.0,Windows 11,2.2,409.99
7813,Asus,AMD Ryzen 9 6900HS,23896.0,GeForce RTX 3050,12961.0,13.4,1920,1200,16.0,1024.0,Windows 11,1.44,1224.49
7814,Lenovo,Intel Celeron N4120   1.10GHz,2527.0,Intel UHD Graphics 600,324.0,11.6,1366,768,8.0,64.0,Chrome OS,0.86,317.7
7815,Acer,AMD Ryzen 7 7840HS,28906.0,GeForce RTX 4060,19560.0,17.3,2560,1600,16.0,1024.0,Windows 10,2.72,1499.0
7816,Dell,Intel Core i3 4010U   1.70GHz,1655.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,128.0,Windows 10,1.35,466.0
7817,Acer,Intel Core i5 12500H,21525.0,GeForce RTX 3050 Ti Laptop GPU,10181.0,15.6,1920,1080,32.0,512.0,Windows 11,2.68,946.79
7818,MSI,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.1,1164.99
7819,Asus,AMD Ryzen 9 5900HX,22681.0,GeForce RTX 3070,22459.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.32,1989.95
7820,Lenovo,Intel Core i7 12700H,26423.0,RTX A2000,13772.0,16.0,1366,768,32.0,1024.0,Windows 11,1.5,3249.99
7821,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,20.0,512.0,Windows 11,2.55,572.79
7822,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 2050,7320.0,15.6,1366,768,16.0,2000.0,Windows 11,3.64,1914.49
7823,Lenovo,AMD Ryzen 5 1400,7773.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,256.0,Windows 11,2.04,749.55
7824,Lenovo,Intel Core i5 1345U,15348.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,512.0,Windows 11,1.43,1708.99
7825,HP,AMD Ryzen 5 7535HS,18435.0,GeForce RTX 2050,7320.0,15.6,1920,1080,8.0,512.0,Windows 11,1.85,639.99
7826,Lenovo,Intel Core i5 12600H,23062.0,Intel Iris Xe,2690.0,12.3,1920,1200,16.0,512.0,Windows 11,1.23,849.99
7827,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,17.0,3840,2160,32.0,2000.0,Windows 11,3.64,2508.7
7829,HP,AMD Ryzen 7 6800H,23656.0,Radeon RX 6650M,13676.0,16.1,1920,1080,16.0,1024.0,Windows 11,2.4,930.34
7830,Dell,Intel Core i5 2310   2.90GHz,3642.0,Intel Arc,4253.0,14.0,1920,1080,8.0,256.0,Windows 10,1.23,614.99
7831,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3070 Ti,23757.0,15.6,2560,1440,16.0,512.0,Windows 11,3.64,1994.94
7832,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel Iris Xe,2690.0,15.6,1920,1080,12.0,256.0,Windows 11,1.78,475.0
7834,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,477.79
7835,HP,Intel Core i7 1160G7   1.20GHz,9173.0,Intel Arc,4253.0,15.6,1920,1080,16.0,1000.0,Windows 11,1.7,735.0
7836,Lenovo,Intel Core i7 12800HX,32744.0,GeForce RTX 2050,7320.0,16.0,3840,2400,32.0,1024.0,Windows 10,0.45,1739.0
7837,MSI,Intel Core i5 12500H,21525.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,256.0,Windows 10,1.86,756.79
7838,Lenovo,Intel Core i7 1185G7   3.00GHz,10552.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,512.0,Windows 10,1.95,1699.99
7839,HP,Intel Core i3 1305U,9491.0,Intel UHD Graphics,1476.0,15.6,1366,768,4.0,128.0,Windows 10,1.77,499.78
7840,HP,Intel Core i5 12450H,17441.0,Intel UHD Graphics,1476.0,15.6,1920,1080,12.0,512.0,Windows 10,1.85,610.0
7841,Dell,Intel Core i5 13500H,23284.0,GeForce MX550,4601.0,15.6,1920,1080,32.0,1000.0,Windows 11,3.64,1843.02
7842,MSI,AMD Ryzen 7 7840HS,28906.0,Radeon RX 6550M,9668.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.25,1049.99
7843,Dell,Intel Core i7 12800H,24971.0,Intel Arc,4253.0,13.0,1920,1080,16.0,1000.0,Windows 10,1.22,378.0
7844,HP,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,15.6,1920,1080,8.0,1024.0,Windows 11,2.0,750.0
7845,LG,Intel Core i7 1165G7   2.80GHz,10346.0,Intel Iris Xe,2690.0,16.0,2560,1600,16.0,1024.0,Windows 11,1.18,1610.05
7846,HP,AMD Ryzen 7 6800H,23656.0,GeForce RTX 3060,17089.0,16.1,1920,1080,32.0,1024.0,Windows 11,2.73,1659.99
7847,Dynabook,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 10,1.63,1270.99
7848,HP,Intel Core i5 1245U,13481.0,Intel Iris Xe,2690.0,14.0,1920,1200,16.0,2048.0,Windows 10,1.78,999.0
7849,Acer,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,2048.0,Windows 10,2.5,1629.0
7850,Dell,AMD Ryzen 7 3750H,8185.0,GeForce RTX 3080 Ti,27324.0,17.3,1920,1080,12.0,512.0,Windows 11,3.64,2598.74
7852,Lenovo,Intel Core i7 12800HX,32744.0,RTX A2000,13772.0,16.0,3840,2400,16.0,4096.0,Windows 11,2.95,3009.99
7853,Asus,AMD Ryzen 9 6900HS,23896.0,GeForce RTX 3060,17089.0,15.6,2560,1440,16.0,1024.0,Windows 11,1.9,1769.0
7854,MSI,Intel Core i9 13950HX,44905.0,GeForce RTX 4060,19560.0,13.3,1920,1200,32.0,2048.0,Windows 11,1.77,1969.0
7855,HP,Intel Core i3 1215U,11027.0,Intel UHD Graphics,1476.0,14.0,1920,1080,8.0,256.0,Windows 11,2.44,487.79
7856,Acer,Intel Core i3 N305,9978.0,Intel UHD Graphics,1476.0,14.0,1920,1200,8.0,128.0,Windows 11,1.55,412.82
7857,HP,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,17.3,1600,900,32.0,1024.0,Windows 11,2.22,879.99
7858,Dell,Intel Core i5 1035G1   1.00GHz,7460.0,Intel HD Graphics 620,926.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,439.99
7859,Lenovo,AMD Ryzen 3 7320U,9072.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,8.0,256.0,Windows 11,1.85,328.0
7860,HP,AMD Ryzen 3 5300U,9716.0,Ryzen 3 4300G with Radeon Graphics,2040.0,15.0,1366,768,8.0,256.0,Windows 11,1.7,419.0
7861,HP,Intel Core i5 1235U,13554.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.22,779.0
7862,Dell,Intel Core i5 1350P,20843.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,256.0,Windows 11,1.22,1364.54
7863,Dell,Intel Core i7 13705H,23728.0,Intel UHD Graphics,1476.0,14.0,1920,1080,16.0,512.0,Windows 11,3.64,889.99
7864,Lenovo,AMD Ryzen 5 3500U,6978.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,14.0,1920,1080,12.0,1024.0,Windows 10,1.77,799.99
7865,HP,AMD Ryzen 7 6800H,23656.0,Radeon RX 6650M,13676.0,16.1,1920,1080,16.0,512.0,Windows 10,2.42,1179.0
7866,HP,Intel Core i7 13700,38303.0,Intel UHD Graphics 770,1855.0,27.0,2560,1440,16.0,512.0,Windows 11,2.22,1849.99
7867,HP,Intel Celeron N3060   1.60GHz,658.0,Intel HD Graphics 620,926.0,11.6,1366,768,2.0,16.0,Chrome OS,2.22,274.0
7868,HP,AMD Ryzen 3 3250U,3855.0,Intel UHD Graphics,1476.0,15.6,1366,768,32.0,1024.0,Windows 11,1.77,685.0
7869,HP,Intel Core i7 1260P,17229.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.22,1222.0
7870,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3050,12961.0,15.6,2560,1440,64.0,4096.0,Windows 11,1.82,2039.0
7871,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.22,1609.99
7872,HP,Intel Celeron 1.70GHz,101.0,Intel UHD Graphics 600,324.0,15.6,1920,1080,16.0,1024.0,Windows 10,1.78,359.99
7873,Acer,Intel Core i3 1005G1   1.20GHz,4982.0,Intel HD Graphics 620,926.0,15.6,1920,1080,8.0,256.0,Windows 10,2.22,499.99
7874,Lenovo,AMD A6 9225,1323.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.22,569.99
7875,Lenovo,AMD Ryzen 5 4600U,13467.0,Radeon Pro Vega 64,12984.0,14.0,1920,1080,16.0,1024.0,Windows 10,1.77,799.99
7876,HP,AMD Ryzen 3 3250U,3855.0,Intel UHD Graphics,1476.0,15.6,1366,768,8.0,256.0,Windows 10,1.77,545.0
7878,Samsung,Intel Celeron N3060   1.60GHz,658.0,Intel HD Graphics 620,926.0,11.6,1366,768,4.0,32.0,ChromeOS,1.09,198.0
7879,HP,Intel Core i7 12700H,26423.0,GeForce RTX 3060,17089.0,17.3,1920,1080,16.0,512.0,Windows 11,2.82,1416.51
7880,Acer,Intel Core i7 12650H,23276.0,GeForce RTX 4060,19560.0,15.6,1920,1080,32.0,2048.0,Windows 11,2.5,1599.0
7881,HP,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920,1080,48.0,2048.0,Windows 11,1.82,1129.99
7882,Panasonic,Intel Core i5 3610ME   2.70GHz,2666.0,Intel HD Graphics 620,926.0,10.1,1366,768,8.0,256.0,Windows 10,0.81,389.95
7883,Lenovo,Intel Core i7 1360P,19333.0,GeForce GTX 1050,5051.0,16.0,1920,1080,16.0,512.0,Windows 10,2.0,1089.0
7884,Asus,AMD Ryzen 3 3250U,3855.0,Radeon Vega 3,891.0,15.6,1920,1080,16.0,1024.0,Windows 10,2.56,719.0
7885,Dell,Intel Core i7 1255U,13775.0,GeForce MX570,6020.0,16.0,1920,1200,64.0,4096.0,Windows 11,1.87,1949.0
7886,Dell,Intel Core i7 1250U,12421.0,GeForce RTX 2050,7320.0,15.6,3840,2160,32.0,4000.0,Windows 11,3.64,2397.64
7887,Acer,Intel Core i7 12800H,24971.0,Intel Iris Xe,2690.0,17.3,1920,1080,36.0,1024.0,Windows 10,2.59,979.99
7888,MSI,Intel Core i9 12900HX,34905.0,GeForce RTX 3080 Ti,27324.0,15.6,2560,1440,32.0,1024.0,Windows 11,2.38,3640.64
7889,Lenovo,Intel Core i7 1250U,12421.0,Intel UHD Graphics,1476.0,14.0,1920,1080,16.0,1024.0,Windows 10,1.53,1698.99
7890,MSI,Intel Core i7 13700H,28003.0,Intel Iris Xe,2690.0,14.0,1920,1200,32.0,1024.0,Windows 11,1.5,1129.0
7891,Dell,AMD Ryzen 3 7320C,8686.0,Radeon 610M,1124.0,14.0,1920,1200,8.0,256.0,No OS,2.22,698.15
7892,HP,Intel Core i7 1265U,14043.0,Intel Iris Xe,2690.0,14.0,1920,1080,16.0,512.0,Windows 10,1.37,749.95
7893,HP,Intel Core i7 1255U,13775.0,GeForce MX550,4601.0,15.6,1920,1080,64.0,2048.0,Windows 11,1.77,1579.99
7894,Dell,Intel Core i7 12700H,26423.0,GeForce RTX 3050,12961.0,16.0,3,3072,8.0,512.0,Windows 11,1.77,925.0
7895,Dell,Intel Core i5 1235U,13554.0,Intel UHD Graphics,1476.0,15.6,1920,1080,12.0,512.0,Windows 11,2.52,459.0
7896,Dell,Intel Core i7 1255U,13775.0,Intel Iris Xe,2690.0,15.6,1920,1080,64.0,512.0,Windows 11,1.77,775.0
7897,Dell,Intel Core i5 1135G7   2.40GHz,9891.0,Intel UHD Graphics,1476.0,15.6,1920,1080,32.0,1024.0,Windows 11,2.22,582.79
7898,Asus,Intel Core i5 1340P,20247.0,Intel Iris Xe,2690.0,14.0,2880,1800,16.0,512.0,Windows 11,1.46,999.99
7899,Dell,Intel Core i7 13705H,23728.0,GeForce RTX 3050,12961.0,15.6,1920,1080,16.0,512.0,Windows 11,3.64,1368.91
7900,MSI,Intel Core i7 12650H,23276.0,GeForce RTX 3060,17089.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.1,1379.0
7901,Dell,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920,1080,64.0,2048.0,Windows 11,1.64,1369.0
7902,Dell,Intel Core i7 13700TE,27933.0,Intel UHD Graphics,1476.0,14.0,1920,1080,16.0,256.0,Windows 11,1.55,928.99
7903,MSI,Intel Core i7 12800H,24971.0,GeForce RTX 3060,17089.0,17.3,1920,1080,16.0,1024.0,Windows 10,2.45,1399.99
7904,Asus,Intel Core i9 13900H,29690.0,GeForce RTX 4060,19560.0,16.0,3840,2160,16.0,1024.0,Windows 11,3.27,1399.99
7906,HP,Intel Core i7 13700TE,27933.0,RTX A500 Laptop GPU,6992.0,14.0,2560,1600,32.0,1024.0,Windows 11,1.45,2435.6
7907,Lenovo,Intel Core i3 1315U,13004.0,Intel UHD Graphics,1476.0,15.6,1920,1080,8.0,256.0,Windows 11,1.63,622.96
7908,Acer,Intel Core i7 11800H   2.30GHz,20753.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,512.0,Windows 10,2.2,899.0
7909,Lenovo,Intel Core i5 1135G7   2.40GHz,9891.0,Intel HD Graphics 620,926.0,14.0,1920,1080,8.0,256.0,Windows 10,2.22,988.0
7910,Asus,Intel Core i3 3240   3.40GHz,2315.0,Intel HD Graphics 620,926.0,15.6,1600,768,8.0,256.0,Windows 11,1.8,350.0
7911,Dell,Intel Core i7 870   2.93GHz,3122.0,GeForce RTX 3050,12961.0,17.0,1920,1200,64.0,2048.0,Windows 11,2.32,2143.39
7912,Lenovo,AMD Ryzen 5 7520U,9475.0,Radeon 610M,1124.0,15.6,1920,1080,8.0,256.0,Windows 11,1.77,488.99
7913,Dell,Intel Core i7 1355U,15287.0,Intel HD Graphics 620,926.0,15.6,1920,1080,32.0,1024.0,Windows 11,1.77,889.0
7914,Lenovo,AMD Ryzen 7 5700U,15853.0,Radeon Ryzen 5 4600GE with Radeon Graphics,1792.0,15.6,1920,1080,40.0,1024.0,Windows 10,1.77,899.99
7915,Acer,AMD Ryzen 5 5625U,15084.0,GeForce RTX 3050,12961.0,15.6,1920,1080,8.0,256.0,Windows 10,2.12,749.0
7916,Panasonic,Intel Core i5 1230U,10779.0,Intel HD Graphics 620,926.0,14.0,1920,1080,8.0,128.0,Windows 10,0.91,650.0
7917,Dell,Intel Core i9 12900,34306.0,RTX A2000,13772.0,17.0,3840,2160,64.0,512.0,Windows 11,2.14,3068.51
7918,Acer,Intel Core i7 1355U,15287.0,Intel Iris Xe,2690.0,15.6,1920,1080,16.0,512.0,Windows 11,1.78,799.99
7919,Asus,Intel Core i7 12650H,23276.0,GeForce RTX 3070,22459.0,15.6,1920,1080,16.0,1024.0,Windows 11,2.0,1549.0
