,Name,Operating-System,Processor,GPU,Total-Installed-Memory,Display-Size,Total-Installed-Capacity,Weight,CPU,Price,Brand,Width,Height,Processor_,CPU Mark,GPU Mark
898,"LG 14"" Mobile Thin Client Laptop (Silver)",Windows 11 Home,Intel Pentium 7505U,Intel UHD Graphics ,8,14.0,256,6.706299270072994,Dual-Core: 2 to 3.5 GHz ,759.0,LG,1920,1200,Intel Pentium 7505U,2271.0,324.0
899,"LG 16"" UltraPC Laptop",Windows 11 Pro,AMD Ryzen 5 7530U,AMD Radeon ,16,16.0,512,1.6,6-Core: 2 to 4.5 GHz ,849.0,LG,1920,1200,AMD Ryzen 5 7530U,16506.0,240.0
900,"LG 16"" UltraPC Laptop",Windows 11 Pro,AMD Ryzen 7 7730U,AMD Radeon,16,16.0,1024,1.6,8-Core: 2 to 4.5 GHz,1099.0,LG,1920,1200,AMD Ryzen 7 7730U,18825.0,240.0
901,"Dell 13"" XPS Multi-Touch Notebook (Silver)",Windows 11 Pro,Intel Core i7-1360P (13th Gen),Intel Iris Xe ,16,13.4,512,1.23,12-Core: Up to 5 GHz Performance (4 Cores)Up to 3.7 GHz Efficiency (8 Cores),1700.93,Dell,3456,2160,Intel Core i7-1360P (13th Gen),19333.0,1971.0
902,"Dell 13"" XPS Multi-Touch Notebook (Silver)",Windows 11 Pro,Intel Core i7-1360P (13th Gen),Intel Iris Xe ,32,13.4,1024,1.23,12-Core: Up to 5 GHz Performance (4 Cores)Up to 3.7 GHz Efficiency (8 Cores),1969.99,Dell,3456,2160,Intel Core i7-1360P (13th Gen),19333.0,1971.0
903,"Microsoft 14.4"" Multi-Touch Surface Laptop Studio (Platinum)",Windows 11 Home,Intel Core i5-11300H (11th Gen),Intel Iris Xe,16,14.4,256,1.74,Quad-Core: 3.1 to 4.4 GHz,1599.99,Microsoft,2400,1600,Intel Core i5-11300H (11th Gen),23284.0,2690.0
904,"HP 11.6"" 64GB Fortis 11 G9 Chromebook",Chrome OS,Qualcomm Snapdragon 7c,Adreno 618,8,11.6,64,1.27,6-Core: Up to 1.8 GHz ,475.95,HP,1366,768,Qualcomm Snapdragon 7c,1316.0,124.0
905,"HP 11.6"" 32GB Fortis 11 G9 Chromebook",Chrome OS,Qualcomm Snapdragon 7c,Adreno 618,4,11.6,32,1.27,6-Core: Up to 1.8 GHz ,465.95,HP,1366,768,Qualcomm Snapdragon 7c,1316.0,124.0
906,"HP 11.6"" 32GB Fortis 11 G9 Chromebook",Chrome OS,Qualcomm Snapdragon 7c,Adreno 618,8,11.6,32,1.27,6-Core: Up to 1.8 GHz ,465.95,HP,1366,768,Qualcomm Snapdragon 7c,1316.0,124.0
907,"HP 11.6"" 32GB Fortis 11 G9 Chromebook",Chrome OS,Qualcomm Snapdragon 7c,Adreno 618,4,11.6,32,1.27,6-Core: Up to 1.8 GHz ,425.95,HP,1366,768,Qualcomm Snapdragon 7c,1316.0,124.0
908,"HP 14"" Fortis 14 G10 128GB Chromebook Enterprise",Chrome OS,Intel Pentium Silver N6000,Intel UHD Graphics ,8,14.0,128,1.64,Quad-Core: 1.1 to 3.3 GHz ,705.95,HP,1920,1080,Intel Pentium Silver N6000,3089.0,324.0
909,"HP 14"" Fortis 14 G10 128GB Chromebook Enterprise",Chrome OS,Intel Pentium Silver N6000,Intel UHD Graphics ,8,14.0,128,1.64,Quad-Core: 1.1 to 3.3 GHz ,705.95,HP,1920,1080,Intel Pentium Silver N6000,3089.0,324.0
910,"Acer 12"" 64GB Chromebook Spin 512",Chrome OS,Intel N100,Intel UHD Graphics ,4,12.0,64,1.3,Quad-Core: Up to 3.4 GHz ,357.95,Acer,1366,912,Intel N100,5641.0,324.0
911,"HP 11.6"" 64GB Fortis 11 G9 Chromebook",Chrome OS,Qualcomm Snapdragon 7c,Adreno 618,8,11.6,64,1.27,6-Core: Up to 1.8 GHz ,505.95,HP,1366,768,Qualcomm Snapdragon 7c,1316.0,124.0
912,"HP 11.6"" Pro x360 Fortis 11 G10 Multi-Touch 2-in-1 Laptop",Windows 11 Pro,Intel Core i5-1230U (12th Gen),Intel Iris Xe ,8,11.6,256,1.51,6-Core: 0.7 to 3.3 GHz Efficiency (4 Cores)1 to 4.4 GHz Performance (2 Cores),906.95,HP,1366,768,Intel Core i5-1230U (12th Gen),10779.0,1971.0
913,"HP 14"" ProBook Fortis 14 G9 Multi-Touch Notebook (Wi-Fi Only)",Windows 11 Pro,Intel Pentium N6000,Intel UHD Graphics ,8,14.0,256,1.66,Quad-Core: 1.1 to 3.3 GHz ,619.95,HP,1920,1080,Intel Pentium N6000,787.0,324.0
914,"HP 14"" ProBook Fortis 14 G9 Notebook (LTE + Wi-Fi)",Windows 11 Pro,Intel Celeron N5100,Intel UHD Graphics ,8,14.0,128,1.66,Quad-Core: 1.1 to 2.8 GHz ,609.95,HP,1366,768,Intel Celeron N5100,3310.0,324.0
915,"HP 14"" ProBook Fortis G10 Notebook",Windows 11 Pro,Intel Core i5-1230U (12th Gen),Intel Iris Xe ,8,14.0,256,1.69,10-Core: 1 to 4.4 GHz Performance (2 Cores)0.7 to 3.3 GHz Efficiency (8 Cores),809.95,HP,1920,1080,Intel Core i5-1230U (12th Gen),10779.0,1971.0
916,"HP 14"" ProBook Fortis G10 Notebook",Windows 11 Pro,Intel Core i5-1230U (12th Gen),Intel Iris Xe ,16,14.0,256,1.69,10-Core: 1 to 4.4 GHz Performance (2 Cores)0.7 to 3.3 GHz Efficiency (8 Cores),858.95,HP,1920,1080,Intel Core i5-1230U (12th Gen),10779.0,1971.0
917,"HP 14"" ProBook Fortis G10 Notebook",Windows 11 Pro,Intel Core i5-1240U (12th Gen),Intel Iris Xe ,8,14.0,256,1.69,10-Core: 1 to 4.4 GHz Performance (2 Cores)0.7 to 3.3 GHz Efficiency (8 Cores),906.95,HP,1920,1080,Intel Core i5-1240U (12th Gen),14323.0,1971.0
918,"HP 14"" ProBook Fortis G10 Notebook",Windows 11 Pro,Intel Core i5-1240U (12th Gen),Intel Iris Xe ,16,14.0,256,1.69,10-Core: 1 to 4.4 GHz Performance (2 Cores)0.7 to 3.3 GHz Efficiency (8 Cores),954.5,HP,1920,1080,Intel Core i5-1240U (12th Gen),14323.0,1971.0
919,"HP 15.6"" 15-fd0010nr Multi-Touch Laptop",Windows 11 Home,Intel N200,Intel UHD Graphics,4,15.6,128,1.6,Quad-Core: Up to 3.7 GHz,419.99,HP,1366,768,Intel N200,5455.0,1476.0
920,"HP 14"" 14-ep0010nr Laptop",Windows 11 Home,Intel N200,Intel UHD Graphics ,4,14.0,128,1.4,Quad-Core: Up to 3.7 GHz ,339.99,HP,1366,768,Intel N200,5455.0,324.0
921,"HP 17.3"" OMEN 17-cm2020nr Gaming Laptop",Windows 11 Home,Intel Core i7-13700HX (13th Gen),NVIDIA GeForce RTX 4070 with 8 GB GDDR6 VRAM,16,17.3,512,2.8,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.7 GHz Efficiency (8 Cores),1729.0,HP,2560,1440,Intel Core i7-13700HX (13th Gen),34115.0,26876.0
922,"HP 17.3"" OMEN 17-ck2059nr Gaming Laptop",Windows 11 Home,Intel Core i9-13900HX (13th Gen),NVIDIA GeForce RTX 4090 with 16 GB GDDR6 VRAM,32,17.3,2048,2.79,24-Core: 1.6 to 3.9 GHz Efficiency (8 Cores)2.2 to 5.4 GHz Performance (16 Cores),2749.0,HP,2560,1440,Intel Core i9-13900HX (13th Gen),44977.0,38874.0
923,"MSI 17"" Creator Z17 HX Studio Multi-Touch Laptop (Lunar Gray)",Windows 11 Pro,Intel Core i9-13950HX (13th Gen),NVIDIA GeForce RTX 4070 with 8 GB GDDR6 VRAM,64,17.0,2048,2.49,24-Core: 2.2 to 5.5 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),3599.0,MSI,2560,1600,Intel Core i9-13950HX (13th Gen),44905.0,26876.0
924,"Gigabyte 17.3"" Aorus 17H Gaming Notebook",Windows 11 Home,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4080 with 12 GB GDDR6 VRAM,16,17.3,1024,2.7,14-Core: Up to 5 GHz Performance (6 Cores)Up to 3.7 GHz Efficiency (8 Cores),2099.0,Gigabyte,1920,1080,Intel Core i7-13700H (13th Gen),28003.0,34635.0
925,"Gigabyte 16"" AORUS 16 Gaming Laptop",Windows 11 Home,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,16.0,1024,2.6,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1599.0,Gigabyte,2560,1600,Intel Core i7-13700H (13th Gen),28003.0,19560.0
926,"Gigabyte 15.6"" AORUS 15 Gaming Notebook (Black)",Windows 11 Home,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4070 (140 W TGP) with 8 GB GDDR6 VRAM,16,15.6,1024,2.25,14-Core: Up to 5 GHz Performance (6 Cores)Up to 3.7 GHz Efficiency (8 Cores),1449.0,Gigabyte,2560,1440,Intel Core i7-13700H (13th Gen),28003.0,26876.0
927,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),3391.63,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
928,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i9-13950HX (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,24-Core: 2.2 to 5.5 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),3633.96,Lenovo,2560,1600,Intel Core i9-13950HX (13th Gen),44905.0,22064.0
929,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i9-13950HX (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,24-Core: 2.2 to 5.5 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),4060.46,Lenovo,2560,1600,Intel Core i9-13950HX (13th Gen),44905.0,13370.0
930,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),3308.5,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,13370.0
931,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),3362.55,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
932,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i9-13980HX (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,24-Core: 2.2 to 5.6 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),3769.66,Lenovo,2560,1600,Intel Core i9-13980HX (13th Gen),48083.0,22064.0
933,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i9-13980HX (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,32,16.0,1024,2.9,24-Core: 2.2 to 5.6 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),4196.16,Lenovo,2560,1600,Intel Core i9-13980HX (13th Gen),48083.0,13370.0
934,"HP 16"" OMEN Transcend 16-u0010nr Gaming Laptop",Windows 11 Home,Intel Core i7-13700HX (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,16.0,1024,2.17,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.7 GHz Efficiency (8 Cores),1549.0,HP,1920,1200,Intel Core i7-13700HX (13th Gen),34115.0,19560.0
935,"HP 16"" ZBook Fury 16 G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13950HX (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,2.4,24-Core: 2.2 to 5.5 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),3749.95,HP,1920,1200,Intel Core i9-13950HX (13th Gen),44905.0,22064.0
936,"Lenovo 16"" ThinkPad P1 Gen 6 Multi-Touch Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 3500 with 12 GB GDDR6 VRAM,32,16.0,1024,1.78,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),4002.5,Lenovo,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,22064.0
937,"Lenovo 16"" ThinkPad P1 Gen 6 Multi-Touch Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 4000 with 12 GB GDDR6 VRAM,32,16.0,1024,1.78,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),4428.95,Lenovo,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,13370.0
938,"Lenovo 16"" ThinkPad P1 Gen 6 Multi-Touch Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i9-13900H (13th Gen),NVIDIA RTX 5000 with 16 GB GDDR6 VRAM,32,16.0,1024,1.78,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),5523.95,Lenovo,3840,2400,Intel Core i9-13900H (13th Gen),29690.0,13590.0
939,"XPG 15.6"" Xenia 15G Gaming Laptop",Windows 11 Home,Intel Core i7-13700H (13th Gen),NVIDIA GeForce RTX 4060 (140 W TGP) with 8 GB GDDR6 VRAM,16,15.6,1024,2.3,14-Core: 2.4 to 5 GHz Performance (6 Cores)1.8 to 3.7 GHz Efficiency (8 Cores),1199.99,XPG,1920,1080,Intel Core i7-13700H (13th Gen),28003.0,19560.0
940,"ASUS 16"" Zenbook Pro 16X 4K OLED Multi-Touch Laptop (Tech Black)",Windows 11 Home,Intel Core i9-13900H (13th Gen),NVIDIA GeForce RTX 4070 with 8 GB GDDR6 VRAM,32,16.0,1024,2.4,14-Core: 2.6 to 5.4 GHz Performance (6 Cores)1.9 to 4.1 GHz Efficiency (8 Cores),2699.99,ASUS,3840,2400,Intel Core i9-13900H (13th Gen),29690.0,26876.0
941,"HP 16"" ZBook Fury 16 G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,2.4,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2834.95,HP,1920,1200,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
942,"HP 16"" ZBook Fury 16 G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,2.4,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2432.95,HP,1920,1200,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
943,"HP 16"" ZBook Fury 16 G10 Mobile Workstation",Windows 11 Pro,Intel Core i9-13950HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,2.4,24-Core: 2.2 to 5.5 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),2554.5,HP,1920,1200,Intel Core i9-13950HX (13th Gen),44905.0,22064.0
944,"HP 16"" ZBook Fury 16 G10 Mobile Workstation",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,2.4,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2303.95,HP,1920,1200,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
945,"MSI 15.6"" Stealth 15 Laptop",Windows 11 Home,Intel Core i5-13420H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,15.6,512,2.1,8-Core: Up to 4.6 GHz Performance (4 Cores)Up to 3.4 GHz Efficiency (4 Cores),1399.99,MSI,1920,1080,Intel Core i5-13420H (13th Gen),18753.0,19560.0
946,"MSI 15.6"" Stealth 15 Laptop",Windows 11 Home,Intel Core i7-13620H (13th Gen),NVIDIA GeForce RTX 4060 with 8 GB GDDR6 VRAM,16,15.6,1024,2.1,10-Core: Up to 4.9 GHz Performance (6 Cores)Up to 3.6 GHz Efficiency (4 Cores),1599.0,MSI,1920,1080,Intel Core i7-13620H (13th Gen),26454.0,19560.0
947,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2509.55,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
948,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2713.11,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
949,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2713.11,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
950,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2045.44,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
951,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,16,16.0,512,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2693.73,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
952,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2441.7,Lenovo,1920,1200,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
953,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),Intel Arc Graphics A30M with 4 GB GDDR6 VRAM,16,16.0,512,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2228.45,Lenovo,1920,1200,Intel Core i7-13700HX (13th Gen),34115.0,1247.0
954,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,16,16.0,512,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2412.62,Lenovo,1920,1200,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
955,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2771.26,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
956,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2984.51,Lenovo,2560,1600,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
957,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2223.5,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
958,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13700HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,2.9,16-Core: 2.1 to 5 GHz Performance (8 Cores)1.5 to 3.6 GHz Efficiency (8 Cores),2742.19,Lenovo,2560,1600,Intel Core i7-13700HX (13th Gen),34115.0,22064.0
959,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i9-13980HX (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,2.9,24-Core: 2.2 to 5.6 GHz Performance (8 Cores)1.6 to 4 GHz Efficiency (16 Cores),3362.55,Lenovo,2560,1600,Intel Core i9-13980HX (13th Gen),48083.0,22064.0
960,"Lenovo 16"" ThinkPad P16 Gen 2 Workstation Notebook",Windows 11 Pro,Intel Core i7-13850HX (13th Gen),NVIDIA RTX A1000 with 6 GB GDDR6 VRAM,32,16.0,1024,2.9,20-Core: 2.1 to 5.3 GHz Performance (8 Cores)1.5 to 3.8 GHz Efficiency (12 Cores),2703.41,Lenovo,1920,1200,Intel Core i7-13850HX (13th Gen),38538.0,22064.0
961,"Lenovo 16"" ThinkPad P1 Gen 6 Multi-Touch Mobile Workstation with 3 Years Lenovo Premier Support",Windows 11 Pro,Intel Core i7-13800H (13th Gen),NVIDIA RTX 2000 with 8 GB GDDR6 VRAM,32,16.0,1024,1.78,14-Core: 2.5 to 5.2 GHz Performance (6 Cores)1.8 to 4 GHz Efficiency (8 Cores),3584.95,Lenovo,3840,2400,Intel Core i7-13800H (13th Gen),27476.0,22064.0
